Instance,Seed,Method,Iter,Time,Obj,Gap
nug12,0,PGD,740,0.7632527351379395,746.0,29.06574394463668
nug12,0,PGD,760,0.7730429172515869,746.0,29.06574394463668
nug12,0,PGD,780,0.7828030586242676,746.0,29.06574394463668
nug12,0,PGD,800,0.7925691604614258,746.0,29.06574394463668
nug12,0,PGD,820,0.8022680282592773,746.0,29.06574394463668
nug12,0,PGD,840,0.8120214939117432,746.0,29.06574394463668
nug12,0,PGD,860,0.8217568397521973,746.0,29.06574394463668
nug12,0,PGD,880,0.8314669132232666,746.0,29.06574394463668
nug12,0,PGD,900,0.8412089347839355,746.0,29.06574394463668
nug12,0,PGD,920,0.8509104251861572,746.0,29.06574394463668
nug12,0,PGD,940,0.8606822490692139,746.0,29.06574394463668
nug12,0,PGD,960,0.8703629970550537,746.0,29.06574394463668
nug12,0,PGD,980,0.8801074028015137,746.0,29.06574394463668
nug12,0,PGD,1000,0.8898277282714844,746.0,29.06574394463668
nug12,0,SK,1,0.5647733211517334,816.0,41.17647058823529
nug12,0,SK,20,0.7835514545440674,742.0,28.373702422145332
nug12,0,SK,40,0.999847412109375,694.0,20.069204152249135
nug12,0,SK,60,1.2196855545043945,682.0,17.99307958477509
nug12,0,SK,80,1.438227891921997,688.0,19.031141868512112
nug12,0,SK,100,1.6565532684326172,688.0,19.031141868512112
nug12,0,SK,120,1.8729901313781738,626.0,8.304498269896193
nug12,0,SK,140,2.0922553539276123,626.0,8.304498269896193
nug12,0,SK,160,2.3097259998321533,626.0,8.304498269896193
nug12,0,SK,180,2.527122735977173,594.0,2.768166089965398
nug12,0,SK,200,2.745215654373169,594.0,2.768166089965398
nug12,0,SK,220,2.9641432762145996,586.0,1.384083044982699
nug12,0,SK,240,3.1820943355560303,586.0,1.384083044982699
nug12,0,SK,260,3.396476984024048,586.0,1.384083044982699
nug12,0,SK,280,3.6163277626037598,586.0,1.384083044982699
nug12,0,SK,300,3.8329029083251953,586.0,1.384083044982699
nug12,0,SK,320,4.053141832351685,586.0,1.384083044982699
nug12,0,SK,340,4.268543720245361,586.0,1.384083044982699
nug12,0,SK,360,4.489013910293579,586.0,1.384083044982699
nug12,0,SK,380,4.703593015670776,586.0,1.384083044982699
nug12,0,SK,400,4.924922227859497,586.0,1.384083044982699
nug12,0,SK,420,5.14294695854187,586.0,1.384083044982699
nug12,0,SK,440,5.361239433288574,586.0,1.384083044982699
nug12,0,SK,460,5.578207492828369,586.0,1.384083044982699
nug12,0,SK,480,5.797086000442505,586.0,1.384083044982699
nug12,0,SK,500,6.014675617218018,586.0,1.384083044982699
nug12,0,SK,520,6.233452796936035,586.0,1.384083044982699
nug12,0,SK,540,6.448655605316162,586.0,1.384083044982699
nug12,0,SK,560,6.668803930282593,586.0,1.384083044982699
nug12,0,SK,580,6.884668350219727,586.0,1.384083044982699
nug12,0,SK,600,7.1022419929504395,586.0,1.384083044982699
nug12,0,SK,620,7.327850580215454,586.0,1.384083044982699
nug12,0,SK,640,7.551360130310059,586.0,1.384083044982699
nug12,0,SK,660,7.772433519363403,586.0,1.384083044982699
nug12,0,SK,680,7.9906651973724365,586.0,1.384083044982699
nug12,0,SK,700,8.210971117019653,586.0,1.384083044982699
nug12,0,SK,720,8.437219381332397,586.0,1.384083044982699
nug12,0,SK,740,8.653536319732666,586.0,1.384083044982699
nug12,0,SK,760,8.886489391326904,586.0,1.384083044982699
nug12,0,SK,780,9.103267192840576,586.0,1.384083044982699
nug12,0,SK,800,9.320395231246948,586.0,1.384083044982699
nug12,0,SK,820,9.537355422973633,586.0,1.384083044982699
nug12,0,SK,840,9.755342483520508,586.0,1.384083044982699
nug12,0,SK,860,9.973867654800415,586.0,1.384083044982699
nug12,0,SK,880,10.189391374588013,586.0,1.384083044982699
nug12,0,SK,900,10.41088581085205,586.0,1.384083044982699
nug12,0,SK,920,10.62657380104065,586.0,1.384083044982699
nug12,0,SK,940,10.847854137420654,586.0,1.384083044982699
nug12,0,SK,960,11.06288766860962,586.0,1.384083044982699
nug12,0,SK,980,11.284390926361084,586.0,1.384083044982699
nug12,0,SK,1000,11.49986219406128,586.0,1.384083044982699
nug12,1,PGD,1,0.0009853839874267578,816.0,41.17647058823529
nug12,1,PGD,20,0.01120448112487793,782.0,35.294117647058826
nug12,1,PGD,40,0.021406173706054688,776.0,34.2560553633218
nug12,1,PGD,60,0.03141140937805176,746.0,29.06574394463668
nug12,1,PGD,80,0.04122519493103027,746.0,29.06574394463668
nug12,1,PGD,100,0.05202984809875488,746.0,29.06574394463668
nug12,1,PGD,120,0.06202244758605957,746.0,29.06574394463668
nug12,1,PGD,140,0.07199788093566895,746.0,29.06574394463668
nug12,1,PGD,160,0.08183431625366211,746.0,29.06574394463668
nug12,1,PGD,180,0.09158921241760254,746.0,29.06574394463668
nug12,1,PGD,200,0.10131692886352539,746.0,29.06574394463668
nug12,1,PGD,220,0.11106157302856445,746.0,29.06574394463668
nug12,1,PGD,240,0.12080621719360352,746.0,29.06574394463668
nug12,1,PGD,260,0.1305396556854248,746.0,29.06574394463668
nug12,1,PGD,280,0.14028501510620117,746.0,29.06574394463668
nug12,1,PGD,300,0.1500256061553955,746.0,29.06574394463668
nug12,1,PGD,320,0.15977096557617188,746.0,29.06574394463668
nug12,1,PGD,340,0.1695094108581543,746.0,29.06574394463668
nug12,1,PGD,360,0.17924952507019043,746.0,29.06574394463668
nug12,1,PGD,380,0.1889786720275879,746.0,29.06574394463668
nug12,1,PGD,400,0.19873642921447754,746.0,29.06574394463668
nug12,1,PGD,420,0.20846080780029297,746.0,29.06574394463668
nug12,1,PGD,440,0.2182164192199707,746.0,29.06574394463668
nug12,1,PGD,460,0.22794556617736816,746.0,29.06574394463668
nug12,1,PGD,480,0.23766708374023438,746.0,29.06574394463668
nug12,1,PGD,500,0.24744963645935059,746.0,29.06574394463668
nug12,1,PGD,520,0.2572035789489746,746.0,29.06574394463668
nug12,1,PGD,540,0.2669503688812256,746.0,29.06574394463668
nug12,1,PGD,560,0.2767000198364258,746.0,29.06574394463668
nug12,1,PGD,580,0.2864351272583008,746.0,29.06574394463668
nug12,1,PGD,600,0.29618120193481445,746.0,29.06574394463668
nug12,1,PGD,620,0.3059418201446533,746.0,29.06574394463668
nug12,1,PGD,640,0.3157186508178711,746.0,29.06574394463668
nug12,1,PGD,660,0.3254983425140381,746.0,29.06574394463668
nug12,1,PGD,680,0.3352651596069336,746.0,29.06574394463668
nug12,1,PGD,700,0.34581732749938965,746.0,29.06574394463668
nug12,1,PGD,720,0.35575437545776367,746.0,29.06574394463668
nug12,1,PGD,740,0.36571669578552246,746.0,29.06574394463668
nug12,1,PGD,760,0.37558555603027344,746.0,29.06574394463668
nug12,1,PGD,780,0.3853769302368164,746.0,29.06574394463668
nug12,1,PGD,800,0.3951430320739746,746.0,29.06574394463668
nug12,1,PGD,820,0.4048807621002197,746.0,29.06574394463668
nug12,1,PGD,840,0.4146287441253662,746.0,29.06574394463668
nug12,1,PGD,860,0.42438268661499023,746.0,29.06574394463668
nug12,1,PGD,880,0.43413233757019043,746.0,29.06574394463668
nug12,1,PGD,900,0.44388866424560547,746.0,29.06574394463668
nug12,1,PGD,920,0.45364832878112793,746.0,29.06574394463668
nug12,1,PGD,940,0.46341896057128906,746.0,29.06574394463668
nug12,1,PGD,960,0.47317004203796387,746.0,29.06574394463668
nug12,1,PGD,980,0.4829583168029785,746.0,29.06574394463668
nug12,1,PGD,1000,0.49272775650024414,746.0,29.06574394463668
nug12,1,SK,1,0.020420551300048828,816.0,41.17647058823529
nug12,1,SK,20,0.22973418235778809,742.0,28.373702422145332
nug12,1,SK,40,0.452120304107666,694.0,20.069204152249135
nug12,1,SK,60,0.668541669845581,682.0,17.99307958477509
nug12,1,SK,80,0.8925914764404297,688.0,19.031141868512112
nug12,1,SK,100,1.1101446151733398,688.0,19.031141868512112
nug12,1,SK,120,1.3311896324157715,626.0,8.304498269896193
nug12,1,SK,140,1.5540797710418701,626.0,8.304498269896193
nug12,1,SK,160,1.7727553844451904,626.0,8.304498269896193
nug12,1,SK,180,1.9911599159240723,594.0,2.768166089965398
nug12,1,SK,200,2.209699869155884,594.0,2.768166089965398
nug12,1,SK,220,2.42564058303833,586.0,1.384083044982699
nug12,1,SK,240,2.6449756622314453,586.0,1.384083044982699
nug12,1,SK,260,2.8630917072296143,586.0,1.384083044982699
nug12,1,SK,280,3.0820424556732178,586.0,1.384083044982699
nug12,1,SK,300,3.29659104347229,586.0,1.384083044982699
nug12,1,SK,320,3.522573232650757,586.0,1.384083044982699
nug12,1,SK,340,3.739152193069458,586.0,1.384083044982699
nug12,1,SK,360,3.957089424133301,586.0,1.384083044982699
nug12,1,SK,380,4.175235271453857,586.0,1.384083044982699
nug12,1,SK,400,4.3948445320129395,586.0,1.384083044982699
nug12,1,SK,420,4.611251354217529,586.0,1.384083044982699
nug12,1,SK,440,4.8288679122924805,586.0,1.384083044982699
nug12,1,SK,460,5.050332307815552,586.0,1.384083044982699
nug12,1,SK,480,5.268615484237671,586.0,1.384083044982699
nug12,1,SK,500,5.485544443130493,586.0,1.384083044982699
nug12,1,SK,520,5.705102205276489,586.0,1.384083044982699
nug12,1,SK,540,5.921080112457275,586.0,1.384083044982699
nug12,1,SK,560,6.139784336090088,586.0,1.384083044982699
nug12,1,SK,580,6.358285903930664,586.0,1.384083044982699
nug12,1,SK,600,6.578881740570068,586.0,1.384083044982699
nug12,1,SK,620,6.798520088195801,586.0,1.384083044982699
nug12,1,SK,640,7.016103506088257,586.0,1.384083044982699
nug12,1,SK,660,7.2362220287323,586.0,1.384083044982699
nug12,1,SK,680,7.451922178268433,586.0,1.384083044982699
nug12,1,SK,700,7.671040773391724,586.0,1.384083044982699
nug12,1,SK,720,7.887118339538574,586.0,1.384083044982699
nug12,1,SK,740,8.110351324081421,586.0,1.384083044982699
nug12,1,SK,760,8.325912475585938,586.0,1.384083044982699
nug12,1,SK,780,8.544851064682007,586.0,1.384083044982699
nug12,1,SK,800,8.763458251953125,586.0,1.384083044982699
nug12,1,SK,820,8.983834743499756,586.0,1.384083044982699
nug12,1,SK,840,9.198875665664673,586.0,1.384083044982699
nug12,1,SK,860,9.419677972793579,586.0,1.384083044982699
nug12,1,SK,880,9.645610332489014,586.0,1.384083044982699
nug12,1,SK,900,9.864597797393799,586.0,1.384083044982699
nug12,1,SK,920,10.079638242721558,586.0,1.384083044982699
nug12,1,SK,940,10.30012822151184,586.0,1.384083044982699
nug12,1,SK,960,10.516292572021484,586.0,1.384083044982699
nug12,1,SK,980,10.73415756225586,586.0,1.384083044982699
nug12,1,SK,1000,10.95234489440918,586.0,1.384083044982699
nug12,2,PGD,1,0.0009915828704833984,816.0,41.17647058823529
nug12,2,PGD,20,0.010981559753417969,782.0,35.294117647058826
nug12,2,PGD,40,0.021213531494140625,776.0,34.2560553633218
nug12,2,PGD,60,0.03127694129943848,746.0,29.06574394463668
nug12,2,PGD,80,0.041159868240356445,746.0,29.06574394463668
nug12,2,PGD,100,0.050984859466552734,746.0,29.06574394463668
nug12,2,PGD,120,0.060781240463256836,746.0,29.06574394463668
nug12,2,PGD,140,0.07056331634521484,746.0,29.06574394463668
nug12,2,PGD,160,0.08033370971679688,746.0,29.06574394463668
nug12,2,PGD,180,0.09104323387145996,746.0,29.06574394463668
nug12,2,PGD,200,0.1011495590209961,746.0,29.06574394463668
nug12,2,PGD,220,0.11110353469848633,746.0,29.06574394463668
nug12,2,PGD,240,0.1210179328918457,746.0,29.06574394463668
nug12,2,PGD,260,0.13080644607543945,746.0,29.06574394463668
nug12,2,PGD,280,0.14057135581970215,746.0,29.06574394463668
nug12,2,PGD,300,0.15038132667541504,746.0,29.06574394463668
nug12,2,PGD,320,0.16012859344482422,746.0,29.06574394463668
nug12,2,PGD,340,0.16994285583496094,746.0,29.06574394463668
nug12,2,PGD,360,0.1797480583190918,746.0,29.06574394463668
nug12,2,PGD,380,0.18950557708740234,746.0,29.06574394463668
nug12,2,PGD,400,0.1993110179901123,746.0,29.06574394463668
nug12,2,PGD,420,0.2090613842010498,746.0,29.06574394463668
nug12,2,PGD,440,0.2188713550567627,746.0,29.06574394463668
nug12,2,PGD,460,0.22867083549499512,746.0,29.06574394463668
nug12,2,PGD,480,0.23841595649719238,746.0,29.06574394463668
nug12,2,PGD,500,0.24821233749389648,746.0,29.06574394463668
nug12,2,PGD,520,0.2579631805419922,746.0,29.06574394463668
nug12,2,PGD,540,0.2677607536315918,746.0,29.06574394463668
nug12,2,PGD,560,0.27750229835510254,746.0,29.06574394463668
nug12,2,PGD,580,0.2873098850250244,746.0,29.06574394463668
nug12,2,PGD,600,0.2971153259277344,746.0,29.06574394463668
nug12,2,PGD,620,0.3068985939025879,746.0,29.06574394463668
nug12,2,PGD,640,0.3167126178741455,746.0,29.06574394463668
nug12,2,PGD,660,0.32646727561950684,746.0,29.06574394463668
nug12,2,PGD,680,0.33626365661621094,746.0,29.06574394463668
nug12,2,PGD,700,0.3461124897003174,746.0,29.06574394463668
nug12,2,PGD,720,0.35593652725219727,746.0,29.06574394463668
nug12,2,PGD,740,0.3657867908477783,746.0,29.06574394463668
nug12,2,PGD,760,0.3755936622619629,746.0,29.06574394463668
nug12,2,PGD,780,0.38614344596862793,746.0,29.06574394463668
nug12,2,PGD,800,0.39615392684936523,746.0,29.06574394463668
nug12,2,PGD,820,0.40610814094543457,746.0,29.06574394463668
nug12,2,PGD,840,0.4160740375518799,746.0,29.06574394463668
nug12,2,PGD,860,0.42586660385131836,746.0,29.06574394463668
nug12,2,PGD,880,0.43569374084472656,746.0,29.06574394463668
nug12,2,PGD,900,0.44553089141845703,746.0,29.06574394463668
nug12,2,PGD,920,0.4553225040435791,746.0,29.06574394463668
nug12,2,PGD,940,0.465160608291626,746.0,29.06574394463668
nug12,2,PGD,960,0.4749424457550049,746.0,29.06574394463668
nug12,2,PGD,980,0.48475193977355957,746.0,29.06574394463668
nug12,2,PGD,1000,0.494534969329834,746.0,29.06574394463668
nug12,2,SK,1,0.020122766494750977,816.0,41.17647058823529
nug12,2,SK,20,0.23745274543762207,742.0,28.373702422145332
nug12,2,SK,40,0.45924878120422363,694.0,20.069204152249135
nug12,2,SK,60,0.6747426986694336,682.0,17.99307958477509
nug12,2,SK,80,0.8955445289611816,688.0,19.031141868512112
nug12,2,SK,100,1.1110193729400635,688.0,19.031141868512112
nug12,2,SK,120,1.3303236961364746,626.0,8.304498269896193
nug12,2,SK,140,1.5477049350738525,626.0,8.304498269896193
nug12,2,SK,160,1.767392873764038,626.0,8.304498269896193
nug12,2,SK,180,1.9843206405639648,594.0,2.768166089965398
nug12,2,SK,200,2.2095515727996826,594.0,2.768166089965398
nug12,2,SK,220,2.4327192306518555,586.0,1.384083044982699
nug12,2,SK,240,2.6512670516967773,586.0,1.384083044982699
nug12,2,SK,260,2.8764071464538574,586.0,1.384083044982699
nug12,2,SK,280,3.0965726375579834,586.0,1.384083044982699
nug12,2,SK,300,3.31134033203125,586.0,1.384083044982699
nug12,2,SK,320,3.530630111694336,586.0,1.384083044982699
nug12,2,SK,340,3.745666742324829,586.0,1.384083044982699
nug12,2,SK,360,3.97170090675354,586.0,1.384083044982699
nug12,2,SK,380,4.18803596496582,586.0,1.384083044982699
nug12,2,SK,400,4.405287265777588,586.0,1.384083044982699
nug12,2,SK,420,4.6259825229644775,586.0,1.384083044982699
nug12,2,SK,440,4.8435680866241455,586.0,1.384083044982699
nug12,2,SK,460,5.06077241897583,586.0,1.384083044982699
nug12,2,SK,480,5.276452541351318,586.0,1.384083044982699
nug12,2,SK,500,5.496351718902588,586.0,1.384083044982699
nug12,2,SK,520,5.711444139480591,586.0,1.384083044982699
nug12,2,SK,540,5.930152893066406,586.0,1.384083044982699
nug12,2,SK,560,6.148890018463135,586.0,1.384083044982699
nug12,2,SK,580,6.3730149269104,586.0,1.384083044982699
nug12,2,SK,600,6.588215112686157,586.0,1.384083044982699
nug12,2,SK,620,6.809146881103516,586.0,1.384083044982699
nug12,2,SK,640,7.025343894958496,586.0,1.384083044982699
nug12,2,SK,660,7.2438342571258545,586.0,1.384083044982699
nug12,2,SK,680,7.478316068649292,586.0,1.384083044982699
nug12,2,SK,700,7.70124626159668,586.0,1.384083044982699
nug12,2,SK,720,7.917279243469238,586.0,1.384083044982699
nug12,2,SK,740,8.138826370239258,586.0,1.384083044982699
nug12,2,SK,760,8.357703924179077,586.0,1.384083044982699
nug12,2,SK,780,8.577205181121826,586.0,1.384083044982699
nug12,2,SK,800,8.792353630065918,586.0,1.384083044982699
nug12,2,SK,820,9.0118989944458,586.0,1.384083044982699
nug12,2,SK,840,9.230227947235107,586.0,1.384083044982699
nug12,2,SK,860,9.453456163406372,586.0,1.384083044982699
nug12,2,SK,880,9.670286178588867,586.0,1.384083044982699
nug12,2,SK,900,9.890954971313477,586.0,1.384083044982699
nug12,2,SK,920,10.110215663909912,586.0,1.384083044982699
nug12,2,SK,940,10.330783367156982,586.0,1.384083044982699
nug12,2,SK,960,10.546066045761108,586.0,1.384083044982699
nug12,2,SK,980,10.766459941864014,586.0,1.384083044982699
nug12,2,SK,1000,10.982686042785645,586.0,1.384083044982699
nug12,3,PGD,1,0.0009932518005371094,816.0,41.17647058823529
nug12,3,PGD,20,0.010932683944702148,782.0,35.294117647058826
nug12,3,PGD,40,0.02107691764831543,776.0,34.2560553633218
nug12,3,PGD,60,0.03145098686218262,746.0,29.06574394463668
nug12,3,PGD,80,0.04135727882385254,746.0,29.06574394463668
nug12,3,PGD,100,0.051201581954956055,746.0,29.06574394463668
nug12,3,PGD,120,0.06107616424560547,746.0,29.06574394463668
nug12,3,PGD,140,0.07087349891662598,746.0,29.06574394463668
nug12,3,PGD,160,0.08074259757995605,746.0,29.06574394463668
nug12,3,PGD,180,0.09057331085205078,746.0,29.06574394463668
nug12,3,PGD,200,0.10041093826293945,746.0,29.06574394463668
nug12,3,PGD,220,0.11025714874267578,746.0,29.06574394463668
nug12,3,PGD,240,0.12002682685852051,746.0,29.06574394463668
nug12,3,PGD,260,0.13066697120666504,746.0,29.06574394463668
nug12,3,PGD,280,0.1407918930053711,746.0,29.06574394463668
nug12,3,PGD,300,0.15083742141723633,746.0,29.06574394463668
nug12,3,PGD,320,0.16083431243896484,746.0,29.06574394463668
nug12,3,PGD,340,0.17058539390563965,746.0,29.06574394463668
nug12,3,PGD,360,0.1803736686706543,746.0,29.06574394463668
nug12,3,PGD,380,0.19016551971435547,746.0,29.06574394463668
nug12,3,PGD,400,0.19989991188049316,746.0,29.06574394463668
nug12,3,PGD,420,0.20968008041381836,746.0,29.06574394463668
nug12,3,PGD,440,0.21944046020507812,746.0,29.06574394463668
nug12,3,PGD,460,0.22922515869140625,746.0,29.06574394463668
nug12,3,PGD,480,0.23901820182800293,746.0,29.06574394463668
nug12,3,PGD,500,0.24879026412963867,746.0,29.06574394463668
nug12,3,PGD,520,0.2586236000061035,746.0,29.06574394463668
nug12,3,PGD,540,0.26842212677001953,746.0,29.06574394463668
nug12,3,PGD,560,0.27827000617980957,746.0,29.06574394463668
nug12,3,PGD,580,0.2880401611328125,746.0,29.06574394463668
nug12,3,PGD,600,0.29784083366394043,746.0,29.06574394463668
nug12,3,PGD,620,0.3076348304748535,746.0,29.06574394463668
nug12,3,PGD,640,0.3174264430999756,746.0,29.06574394463668
nug12,3,PGD,660,0.3272407054901123,746.0,29.06574394463668
nug12,3,PGD,680,0.3370180130004883,746.0,29.06574394463668
nug12,3,PGD,700,0.3468163013458252,746.0,29.06574394463668
nug12,3,PGD,720,0.35661911964416504,746.0,29.06574394463668
nug12,3,PGD,740,0.3663828372955322,746.0,29.06574394463668
nug12,3,PGD,760,0.376178503036499,746.0,29.06574394463668
nug12,3,PGD,780,0.38596153259277344,746.0,29.06574394463668
nug12,3,PGD,800,0.3958103656768799,746.0,29.06574394463668
nug12,3,PGD,820,0.4056358337402344,746.0,29.06574394463668
nug12,3,PGD,840,0.4154033660888672,746.0,29.06574394463668
nug12,3,PGD,860,0.4260597229003906,746.0,29.06574394463668
nug12,3,PGD,880,0.43599915504455566,746.0,29.06574394463668
nug12,3,PGD,900,0.4459991455078125,746.0,29.06574394463668
nug12,3,PGD,920,0.45598459243774414,746.0,29.06574394463668
nug12,3,PGD,940,0.46582531929016113,746.0,29.06574394463668
nug12,3,PGD,960,0.4756920337677002,746.0,29.06574394463668
nug12,3,PGD,980,0.48549890518188477,746.0,29.06574394463668
nug12,3,PGD,1000,0.4953620433807373,746.0,29.06574394463668
nug12,3,SK,1,0.013031959533691406,816.0,41.17647058823529
nug12,3,SK,20,0.22971487045288086,742.0,28.373702422145332
nug12,3,SK,40,0.451216459274292,694.0,20.069204152249135
nug12,3,SK,60,0.6668620109558105,682.0,17.99307958477509
nug12,3,SK,80,0.8950183391571045,688.0,19.031141868512112
nug12,3,SK,100,1.1133317947387695,688.0,19.031141868512112
nug12,3,SK,120,1.334453821182251,626.0,8.304498269896193
nug12,3,SK,140,1.5585098266601562,626.0,8.304498269896193
nug12,3,SK,160,1.7765562534332275,626.0,8.304498269896193
nug12,3,SK,180,1.9967007637023926,594.0,2.768166089965398
nug12,3,SK,200,2.216860055923462,594.0,2.768166089965398
nug12,3,SK,220,2.432590961456299,586.0,1.384083044982699
nug12,3,SK,240,2.650841474533081,586.0,1.384083044982699
nug12,3,SK,260,2.8690733909606934,586.0,1.384083044982699
nug12,3,SK,280,3.086437702178955,586.0,1.384083044982699
nug12,3,SK,300,3.3044824600219727,586.0,1.384083044982699
nug12,3,SK,320,3.5223405361175537,586.0,1.384083044982699
nug12,3,SK,340,3.74200701713562,586.0,1.384083044982699
nug12,3,SK,360,3.958594560623169,586.0,1.384083044982699
nug12,3,SK,380,4.184769153594971,586.0,1.384083044982699
nug12,3,SK,400,4.404458522796631,586.0,1.384083044982699
nug12,3,SK,420,4.625660181045532,586.0,1.384083044982699
nug12,3,SK,440,4.841187953948975,586.0,1.384083044982699
nug12,3,SK,460,5.0626373291015625,586.0,1.384083044982699
nug12,3,SK,480,5.278762578964233,586.0,1.384083044982699
nug12,3,SK,500,5.506048679351807,586.0,1.384083044982699
nug12,3,SK,520,5.735342979431152,586.0,1.384083044982699
nug12,3,SK,540,5.954850435256958,586.0,1.384083044982699
nug12,3,SK,560,6.170872211456299,586.0,1.384083044982699
nug12,3,SK,580,6.390750408172607,586.0,1.384083044982699
nug12,3,SK,600,6.608243942260742,586.0,1.384083044982699
nug12,3,SK,620,6.826422214508057,586.0,1.384083044982699
nug12,3,SK,640,7.041804313659668,586.0,1.384083044982699
nug12,3,SK,660,7.264219045639038,586.0,1.384083044982699
nug12,3,SK,680,7.4790990352630615,586.0,1.384083044982699
nug12,3,SK,700,7.698544025421143,586.0,1.384083044982699
nug12,3,SK,720,7.91654634475708,586.0,1.384083044982699
nug12,3,SK,740,8.138375520706177,586.0,1.384083044982699
nug12,3,SK,760,8.361317873001099,586.0,1.384083044982699
nug12,3,SK,780,8.579554557800293,586.0,1.384083044982699
nug12,3,SK,800,8.801035165786743,586.0,1.384083044982699
nug12,3,SK,820,9.020212888717651,586.0,1.384083044982699
nug12,3,SK,840,9.236676216125488,586.0,1.384083044982699
nug12,3,SK,860,9.45511269569397,586.0,1.384083044982699
nug12,3,SK,880,9.672276496887207,586.0,1.384083044982699
nug12,3,SK,900,9.896838903427124,586.0,1.384083044982699
nug12,3,SK,920,10.114558696746826,586.0,1.384083044982699
nug12,3,SK,940,10.332803010940552,586.0,1.384083044982699
nug12,3,SK,960,10.558874130249023,586.0,1.384083044982699
nug12,3,SK,980,10.77499008178711,586.0,1.384083044982699
nug12,3,SK,1000,10.994444847106934,586.0,1.384083044982699
nug12,4,PGD,1,0.0009911060333251953,816.0,41.17647058823529
nug12,4,PGD,20,0.010904073715209961,782.0,35.294117647058826
nug12,4,PGD,40,0.021420001983642578,776.0,34.2560553633218
nug12,4,PGD,60,0.031384944915771484,746.0,29.06574394463668
nug12,4,PGD,80,0.04124140739440918,746.0,29.06574394463668
nug12,4,PGD,100,0.051048994064331055,746.0,29.06574394463668
nug12,4,PGD,120,0.06085038185119629,746.0,29.06574394463668
nug12,4,PGD,140,0.07072067260742188,746.0,29.06574394463668
nug12,4,PGD,160,0.08052182197570801,746.0,29.06574394463668
nug12,4,PGD,180,0.09034276008605957,746.0,29.06574394463668
nug12,4,PGD,200,0.10013794898986816,746.0,29.06574394463668
nug12,4,PGD,220,0.10993647575378418,746.0,29.06574394463668
nug12,4,PGD,240,0.11973142623901367,746.0,29.06574394463668
nug12,4,PGD,260,0.12949776649475098,746.0,29.06574394463668
nug12,4,PGD,280,0.13935279846191406,746.0,29.06574394463668
nug12,4,PGD,300,0.1491234302520752,746.0,29.06574394463668
nug12,4,PGD,320,0.15896034240722656,746.0,29.06574394463668
nug12,4,PGD,340,0.16887760162353516,746.0,29.06574394463668
nug12,4,PGD,360,0.17962121963500977,746.0,29.06574394463668
nug12,4,PGD,380,0.18969464302062988,746.0,29.06574394463668
nug12,4,PGD,400,0.19964027404785156,746.0,29.06574394463668
nug12,4,PGD,420,0.2096242904663086,746.0,29.06574394463668
nug12,4,PGD,440,0.21938848495483398,746.0,29.06574394463668
nug12,4,PGD,460,0.22912907600402832,746.0,29.06574394463668
nug12,4,PGD,480,0.23890352249145508,746.0,29.06574394463668
