# Time(s) ObjectiveValue
0.115946 114012.000000
0.116714 113274.000000
0.117475 112312.000000
0.118235 111646.000000
0.118997 111020.000000
0.119768 110394.000000
0.120543 109686.000000
0.121304 108824.000000
0.122078 107772.000000
0.122842 107080.000000
0.123602 106566.000000
0.124369 106074.000000
0.125140 105584.000000
0.125906 104942.000000
0.126669 103930.000000
0.127439 103070.000000
0.128203 102522.000000
0.128971 102066.000000
0.129743 101610.000000
0.130509 101166.000000
0.131269 100742.000000
0.132037 100324.000000
0.132805 99920.000000
0.133558 99540.000000
0.134318 99210.000000
0.135082 98572.000000
0.135847 98126.000000
0.136606 97854.000000
0.137372 97600.000000
0.138143 97370.000000
0.138911 96868.000000
0.139683 96414.000000
0.140453 95950.000000
0.141223 95598.000000
0.142001 95366.000000
0.142767 95136.000000
0.143530 94774.000000
0.144295 94462.000000
0.145067 94006.000000
0.145837 93330.000000
0.146609 92944.000000
0.147367 92612.000000
0.148135 92216.000000
0.148899 91944.000000
0.149665 91528.000000
0.150433 90290.000000
0.151197 89940.000000
0.151965 89580.000000
0.152736 88778.000000
0.153500 88232.000000
0.154262 87294.000000
0.155025 86794.000000
0.155787 86348.000000
0.156552 85648.000000
0.157324 84802.000000
0.158088 84204.000000
0.158863 83850.000000
0.159631 83296.000000
0.160396 82944.000000
0.161170 82680.000000
0.161937 82318.000000
0.162713 81172.000000
0.163488 80876.000000
0.164250 80644.000000
0.165018 80420.000000
0.165786 80226.000000
0.166549 80036.000000
0.167313 79852.000000
0.168080 79450.000000
0.168855 78944.000000
0.169612 78522.000000
0.170381 78186.000000
0.171149 77882.000000
0.171916 77182.000000
0.172681 76302.000000
0.173451 75838.000000
0.174214 75668.000000
0.174985 75522.000000
0.175748 75378.000000
0.176511 75254.000000
0.177272 75134.000000
0.178034 75038.000000
0.178797 74944.000000
0.179559 74852.000000
0.180321 74762.000000
0.181084 74682.000000
0.181853 74604.000000
0.182610 74528.000000
0.183375 74454.000000
0.184137 74384.000000
0.184903 74300.000000
0.185661 74234.000000
0.186422 74160.000000
0.187176 74096.000000
0.187945 74038.000000
0.188714 73982.000000
0.189476 73922.000000
0.190249 73866.000000
0.191017 73814.000000
0.191783 73762.000000
0.192548 73712.000000
0.193316 73668.000000
0.194086 73626.000000
0.194855 73586.000000
0.195625 73530.000000
0.196387 73474.000000
0.197158 73438.000000
0.197923 73408.000000
0.198693 73380.000000
0.199450 73306.000000
0.200226 73282.000000
0.200994 73258.000000
0.201763 73236.000000
0.202522 73210.000000
0.203287 73188.000000
0.204052 73156.000000
0.204806 73136.000000
0.205564 73118.000000
0.206326 73100.000000
0.207086 73084.000000
0.207844 73068.000000
0.208604 73054.000000
0.209363 73040.000000
0.210129 73026.000000
0.210902 73012.000000
0.211672 72998.000000
0.212424 72986.000000
0.213190 72974.000000
0.213954 72962.000000
0.214726 72952.000000
0.215483 72944.000000
0.216247 72936.000000
0.217009 72928.000000
0.217771 72920.000000
0.218530 72902.000000
0.219292 72896.000000
0.220063 72892.000000
0.220831 72888.000000
0.221601 72886.000000
0.222361 72882.000000
0.223130 72880.000000
0.223900 72862.000000
0.224666 72856.000000
0.225435 72854.000000
0.296479 72852.000000
0.297244 72836.000000
0.298011 72822.000000
0.298780 72808.000000
0.299553 72794.000000
0.300313 72780.000000
0.301076 72768.000000
0.301840 72756.000000
0.302599 72744.000000
0.303358 72734.000000
0.304122 72724.000000
0.304887 72716.000000
0.305655 72708.000000
0.306412 72694.000000
0.307183 72688.000000
0.307951 72684.000000
0.308715 72680.000000
0.309477 72678.000000
0.310252 72668.000000
0.351182 72554.000000
0.351950 72510.000000
0.352718 72490.000000
0.353482 72452.000000
0.354246 72436.000000
0.355014 72422.000000
0.355780 72410.000000
0.356542 72400.000000
0.357305 72390.000000
0.358075 72380.000000
0.358837 72374.000000
0.359607 72366.000000
0.360366 72360.000000
0.361136 72356.000000
0.361903 72352.000000
8.844736 72346.000000
8.845512 72270.000000
8.846277 72194.000000
8.847040 72150.000000
8.847815 72124.000000
8.848566 72100.000000
8.849324 72078.000000
8.850092 72060.000000
8.850858 72044.000000
8.851631 72030.000000
8.852386 72020.000000
8.853159 72010.000000
8.853923 71984.000000
8.854694 71974.000000
8.855462 71966.000000
8.856227 71958.000000
8.856985 71952.000000
8.857758 71948.000000
8.858528 71944.000000
8.859290 71882.000000
8.860061 71850.000000
8.860838 71848.000000
8.861606 71846.000000
8.862372 71842.000000
8.863142 71840.000000
113.332507 71764.000000
113.333296 71600.000000
113.334064 71444.000000
113.334826 71294.000000
113.335597 71178.000000
113.336361 71066.000000
113.337127 70946.000000
113.337892 70834.000000
113.338661 70730.000000
113.339424 70636.000000
113.340190 70544.000000
113.340963 70458.000000
113.341730 70376.000000
113.342498 70296.000000
113.343276 70220.000000
113.344043 70144.000000
113.344811 70072.000000
113.345574 70002.000000
113.346335 69934.000000
113.347107 69764.000000
113.347870 69666.000000
113.348633 69524.000000
113.349403 69450.000000
113.350172 69384.000000
113.350942 69324.000000
113.351703 69264.000000
113.352469 69204.000000
113.353251 69146.000000
113.354024 69088.000000
113.354794 69032.000000
113.355579 68980.000000
113.356347 68934.000000
113.357110 68850.000000
113.357879 68804.000000
113.358641 68758.000000
113.359408 68714.000000
113.360175 68672.000000
113.360946 68632.000000
113.361715 68598.000000
113.362491 68552.000000
113.363266 68520.000000
113.364034 68488.000000
113.364795 68458.000000
113.365561 68386.000000
113.366343 68346.000000
113.367114 68316.000000
113.367878 68290.000000
113.368644 68262.000000
113.369411 68236.000000
113.370186 68176.000000
113.370954 68150.000000
113.371724 68130.000000
113.372482 68104.000000
113.373260 68084.000000
113.374032 68066.000000
113.374790 68048.000000
113.375570 68032.000000
113.376340 68016.000000
113.377113 67982.000000
113.377890 67968.000000
113.378650 67954.000000
113.379411 67942.000000
113.380179 67934.000000
113.380947 67928.000000
113.381714 67922.000000
113.382484 67916.000000
113.383247 67912.000000
113.384016 67892.000000
113.384781 67874.000000
113.385553 67872.000000
113.386320 67870.000000
118.296557 67860.000000
118.297328 67780.000000
118.298097 67702.000000
118.298867 67624.000000
118.299632 67548.000000
118.300402 67474.000000
118.301169 67404.000000
118.301941 67312.000000
118.302707 67244.000000
118.303485 67178.000000
118.304255 67112.000000
118.305026 67050.000000
118.305787 66988.000000
118.306550 66932.000000
118.307323 66876.000000
118.308091 66830.000000
118.308858 66788.000000
118.309628 66748.000000
118.310396 66712.000000
118.311163 66676.000000
118.311929 66644.000000
118.312698 66614.000000
118.313462 66586.000000
118.314225 66564.000000
118.314999 66542.000000
118.315764 66522.000000
118.316529 66482.000000
118.317301 66464.000000
118.318068 66448.000000
118.318831 66406.000000
118.319596 66374.000000
118.320367 66360.000000
118.321128 66348.000000
118.321893 66284.000000
118.322655 66270.000000
118.323416 66262.000000
118.324189 66254.000000
118.324965 66252.000000
118.325733 66224.000000
118.326498 66222.000000
118.327266 66208.000000
118.328049 66206.000000
118.328823 66204.000000
118.329589 66200.000000
118.371250 66176.000000
118.372044 66162.000000
118.372807 66156.000000
118.374356 66142.000000
1800.000265 66142.000000
