# Time(s) ObjectiveValue
1.512195 383850.000000
1.515339 383646.000000
1.518469 383354.000000
1.521610 383168.000000
1.524780 382932.000000
1.527952 382436.000000
1.531068 382338.000000
1.534190 382206.000000
1.537342 382146.000000
1.540508 382090.000000
1.543626 382038.000000
1.546753 381992.000000
1.549917 381960.000000
1.553078 381924.000000
1.556216 381896.000000
1.559308 381876.000000
1.562461 381856.000000
1.565608 381836.000000
1.568751 381818.000000
1.571901 381782.000000
1.575060 381764.000000
1.578193 381748.000000
1.581319 381726.000000
1.584472 381710.000000
1.587605 381694.000000
1.590723 381680.000000
1.593870 381652.000000
1.597029 381640.000000
1.600174 381630.000000
1.603321 381620.000000
1.606481 381414.000000
1.609657 381056.000000
1.612796 380690.000000
1.615963 380558.000000
1.619117 380384.000000
1.622301 380190.000000
1.625446 380096.000000
1.628561 380038.000000
1.631678 379774.000000
1.634803 379602.000000
1.637956 379484.000000
1.641118 379382.000000
1.644288 379240.000000
1.647413 379180.000000
1.650571 378898.000000
1.653740 378748.000000
1.656891 378368.000000
1.660030 378162.000000
1.663185 377356.000000
1.666313 376982.000000
1.669425 376110.000000
1.672556 375368.000000
1.675699 374920.000000
1.678838 374550.000000
1.681984 374266.000000
1.685144 374112.000000
1.688271 374034.000000
1.691415 373940.000000
1.694590 373878.000000
1.697762 373670.000000
1.700884 373536.000000
1.704019 373476.000000
1.707182 373424.000000
1.710315 373374.000000
1.713447 373250.000000
1.716600 373204.000000
1.719743 373160.000000
1.722867 373116.000000
1.726031 373084.000000
1.729169 372986.000000
1.732291 372790.000000
1.735423 372718.000000
1.738577 372538.000000
1.741757 372232.000000
1.744936 372162.000000
1.748056 372108.000000
1.751222 372088.000000
1.754367 372068.000000
1.757500 372050.000000
1.760612 372000.000000
1.763776 371800.000000
1.766958 371776.000000
1.770097 371670.000000
1.773223 371652.000000
1.776334 371638.000000
1.779497 371626.000000
1.782660 371612.000000
1.785814 371600.000000
1.788954 371574.000000
1.792105 371564.000000
1.795269 371554.000000
1.798443 371546.000000
1.801579 371538.000000
1.804743 371510.000000
1.807894 371440.000000
1.811015 371434.000000
1.814169 371428.000000
1.817348 371422.000000
1.820506 371416.000000
1.823685 371410.000000
1.826840 371404.000000
1.829995 371398.000000
1.833144 371348.000000
1.836314 371342.000000
1.839484 371338.000000
1.842649 371334.000000
1.845806 371330.000000
1.848990 371328.000000
1.852187 371326.000000
1.855345 371324.000000
1.858530 371322.000000
1.868094 371306.000000
1.896693 371292.000000
1.899884 371288.000000
1.903052 371244.000000
1.909446 371234.000000
1.925310 371198.000000
1.928465 371182.000000
1.931621 371098.000000
1.934804 371018.000000
1.937971 371006.000000
1.941157 371004.000000
1.944334 371002.000000
1.947510 371000.000000
1.950639 370928.000000
1.953796 370870.000000
1.957046 370864.000000
1.960305 370804.000000
1.963532 370780.000000
1.966722 370778.000000
1.969962 370776.000000
1.973173 370774.000000
2.002137 370744.000000
2.005336 370742.000000
2.008548 370736.000000
2.011731 370734.000000
2.742799 370140.000000
2.745991 369898.000000
2.749139 369804.000000
2.752377 368974.000000
2.755619 368702.000000
2.758789 368640.000000
2.761973 368602.000000
2.765141 368564.000000
2.768365 368528.000000
2.771559 368496.000000
2.774745 368472.000000
2.777960 368448.000000
2.781199 368424.000000
2.784383 368400.000000
2.787573 368376.000000
2.790745 368354.000000
2.793936 368332.000000
2.797155 368310.000000
2.800352 368290.000000
2.803525 368270.000000
2.806705 368250.000000
2.809936 368232.000000
2.813124 368214.000000
2.816328 368196.000000
2.819526 368180.000000
2.822712 368162.000000
2.825897 368148.000000
2.829099 368136.000000
2.832310 368098.000000
2.835516 368086.000000
2.838735 368074.000000
2.841926 368062.000000
2.845122 368050.000000
2.848309 368030.000000
2.851483 368018.000000
2.854689 368006.000000
2.857899 367996.000000
2.861091 367986.000000
2.864284 367976.000000
2.867473 367968.000000
2.870661 367962.000000
2.873850 367956.000000
2.877059 367952.000000
2.880202 367948.000000
2.883399 367944.000000
2.886604 367942.000000
2.889793 367940.000000
2.893011 367938.000000
2.909125 367934.000000
2.912317 367932.000000
2.937933 367928.000000
2.941095 367926.000000
2.944317 367924.000000
3.217955 367922.000000
3.221171 367764.000000
3.224373 367530.000000
3.227582 367466.000000
3.230766 367418.000000
3.233936 367396.000000
3.237129 367374.000000
3.240311 367356.000000
3.243533 367338.000000
3.246723 367320.000000
3.249893 367306.000000
3.253083 367294.000000
3.256295 367284.000000
3.259496 367274.000000
3.262705 367266.000000
3.265904 367260.000000
3.269078 367248.000000
3.272306 367242.000000
3.275501 367238.000000
3.278717 367236.000000
3.281927 367234.000000
3.285140 367232.000000
3.288384 367230.000000
3.310972 367154.000000
3.314177 366738.000000
3.317394 366680.000000
3.320582 366674.000000
3.323800 366670.000000
3.327005 366668.000000
3.333424 366658.000000
3.346296 366656.000000
3.349518 366652.000000
3.475142 366582.000000
3.478363 366378.000000
3.481562 365796.000000
3.484764 365576.000000
3.487970 365376.000000
3.491206 365252.000000
3.494416 365030.000000
3.497600 364910.000000
3.500787 364886.000000
3.504010 364862.000000
3.507219 364842.000000
3.510420 364830.000000
3.513646 364818.000000
3.516869 364808.000000
3.520053 364800.000000
3.523279 364794.000000
3.526528 364790.000000
3.536157 364776.000000
3.539328 364756.000000
3.542520 364664.000000
3.545727 364660.000000
3.548954 364658.000000
5.119353 364652.000000
5.122538 364604.000000
5.125740 364558.000000
5.128922 364516.000000
5.132097 364478.000000
5.135315 364440.000000
5.138504 364408.000000
5.141683 364378.000000
5.144875 364350.000000
5.148035 364324.000000
5.151255 364298.000000
5.154449 364274.000000
5.157639 364252.000000
5.160794 364230.000000
5.163985 364210.000000
5.167176 364190.000000
5.170411 364144.000000
5.173612 364114.000000
5.176826 364096.000000
5.180008 364078.000000
5.183199 364060.000000
5.186410 364042.000000
5.189636 364024.000000
5.192829 364008.000000
5.196018 363992.000000
5.199221 363976.000000
5.202406 363962.000000
5.205613 363950.000000
5.208822 363938.000000
5.212043 363926.000000
5.215245 363914.000000
5.218420 363894.000000
5.221613 363882.000000
5.224810 363870.000000
5.227989 363860.000000
5.231197 363850.000000
5.234401 363842.000000
5.237604 363832.000000
5.240809 363824.000000
5.243956 363818.000000
5.247127 363806.000000
5.250355 363800.000000
5.253563 363794.000000
5.256745 363790.000000
5.259918 363788.000000
5.263125 363786.000000
5.266350 363784.000000
5.295329 363778.000000
5.298520 363770.000000
5.301737 363768.000000
5.304955 363766.000000
5.308178 363764.000000
5.652763 363464.000000
5.655967 363380.000000
5.659139 363336.000000
5.662342 363294.000000
5.665535 363264.000000
5.668728 363240.000000
5.671968 363220.000000
5.675178 363200.000000
5.678422 363180.000000
5.681583 363168.000000
5.684797 363156.000000
5.688013 363146.000000
5.691237 363136.000000
5.694429 363130.000000
5.697622 363126.000000
5.700827 363122.000000
5.813508 363106.000000
5.816705 363094.000000
5.819905 363084.000000
5.823090 363074.000000
5.826294 363064.000000
5.829482 363056.000000
5.832691 363050.000000
5.835886 362968.000000
5.839053 362918.000000
5.842251 362890.000000
5.845473 362880.000000
5.848691 362876.000000
5.851910 362874.000000
5.971138 362314.000000
5.974352 362258.000000
5.977563 362220.000000
5.980758 362136.000000
5.983976 362112.000000
5.987166 362088.000000
5.990382 362068.000000
5.993566 362052.000000
5.996779 362028.000000
5.999996 362014.000000
6.003204 361986.000000
6.006406 361974.000000
6.009609 361962.000000
6.012806 361952.000000
6.016000 361802.000000
6.019210 361792.000000
6.022399 361782.000000
6.025608 361776.000000
6.028805 361772.000000
6.032036 361762.000000
6.035244 361758.000000
1800.002661 361758.000000
