# Time(s) ObjectiveValue
90.245622 42124.000000
90.251332 42122.000000
90.251719 42120.000000
90.252485 42116.000000
93.055362 41770.000000
93.055754 41654.000000
93.056145 41554.000000
93.056524 41480.000000
93.056904 41428.000000
93.057287 41384.000000
93.057670 41344.000000
93.058047 41314.000000
93.058429 41286.000000
93.058818 41260.000000
93.059197 41236.000000
93.059578 41216.000000
93.059957 41196.000000
93.060339 41176.000000
93.060723 41166.000000
93.061101 41156.000000
93.061483 41140.000000
93.061860 41132.000000
93.062244 41124.000000
93.062633 41118.000000
93.063013 41114.000000
93.063397 41110.000000
93.063775 41108.000000
449.769986 41100.000000
449.770381 41052.000000
449.770769 41008.000000
449.771157 40982.000000
449.771536 40956.000000
449.771924 40936.000000
449.772301 40916.000000
449.772681 40896.000000
449.773068 40876.000000
449.773454 40866.000000
449.773831 40856.000000
449.774211 40848.000000
449.774589 40842.000000
449.774980 40836.000000
449.775361 40832.000000
449.775745 40830.000000
449.778400 40824.000000
449.778784 40822.000000
571.219292 40638.000000
571.219690 40548.000000
571.220070 40462.000000
571.220455 40378.000000
571.220838 40310.000000
571.221227 40244.000000
571.221603 40180.000000
571.221980 40134.000000
571.222367 40092.000000
571.222743 40052.000000
571.223121 40012.000000
571.223499 39978.000000
571.223876 39908.000000
571.224257 39878.000000
571.224635 39850.000000
571.225015 39822.000000
571.225397 39800.000000
571.225780 39772.000000
571.226163 39750.000000
571.226539 39730.000000
571.226918 39712.000000
571.227304 39700.000000
571.227690 39690.000000
571.228072 39680.000000
571.228449 39670.000000
571.228828 39664.000000
571.229215 39658.000000
571.229596 39652.000000
571.229975 39648.000000
571.230356 39644.000000
571.230744 39636.000000
571.231126 39632.000000
571.231507 39608.000000
571.231886 39604.000000
571.232270 39544.000000
571.232644 39540.000000
571.233022 39538.000000
571.233400 39536.000000
571.233779 39516.000000
571.234164 39514.000000
592.009946 39510.000000
592.010338 39468.000000
592.010715 39446.000000
592.011096 39428.000000
592.011470 39414.000000
592.011857 39404.000000
592.012232 39394.000000
592.012610 39386.000000
592.013002 39380.000000
592.013383 39378.000000
592.013757 39376.000000
592.014139 39356.000000
592.014515 39354.000000
600.000400 39354.000000
