# Time(s) ObjectiveValue
9.449876 251812.000000
9.450645 251808.000000
9.451409 251806.000000
9.452184 251804.000000
111.187897 251242.000000
111.188676 250518.000000
111.189445 249824.000000
111.190223 249224.000000
111.190990 248602.000000
111.191750 248058.000000
111.192508 247532.000000
111.193282 247036.000000
111.194054 246578.000000
111.194823 246126.000000
111.195594 245624.000000
111.196365 245152.000000
111.197133 244718.000000
111.197905 244254.000000
111.198671 243696.000000
111.199438 243092.000000
111.200217 242686.000000
111.200984 242288.000000
111.201758 241778.000000
111.202539 241450.000000
111.203305 241128.000000
111.204074 240744.000000
111.204834 240310.000000
111.205600 240006.000000
111.206380 239718.000000
111.207150 239432.000000
111.207916 239154.000000
111.208692 238316.000000
111.209460 237972.000000
111.210232 237320.000000
111.211002 236764.000000
111.211764 236506.000000
111.212529 235680.000000
111.213291 234734.000000
111.214052 234514.000000
111.214813 234308.000000
111.215583 234122.000000
111.216350 232956.000000
111.217121 232302.000000
111.217887 231640.000000
111.218662 231458.000000
111.219437 231286.000000
111.220208 231114.000000
111.220973 230884.000000
111.221742 230716.000000
111.222515 230554.000000
111.223280 230404.000000
111.224046 230262.000000
111.224815 230026.000000
111.225581 229892.000000
111.226352 229746.000000
111.227123 229594.000000
111.227891 229454.000000
111.228664 229320.000000
111.229436 229194.000000
111.230204 228652.000000
111.230984 228528.000000
111.231745 228408.000000
111.232520 228290.000000
111.233294 228172.000000
111.234064 228062.000000
111.234828 227952.000000
111.235595 227846.000000
111.236364 227752.000000
111.237135 227658.000000
111.237907 227570.000000
111.238671 227486.000000
111.239438 227406.000000
111.240202 227326.000000
111.240982 227250.000000
111.241746 227176.000000
111.242518 227104.000000
111.243286 226988.000000
111.244058 226926.000000
111.244834 226866.000000
111.245602 226806.000000
111.246372 226748.000000
111.247142 226690.000000
111.247912 226636.000000
111.248678 226584.000000
111.249454 226534.000000
111.250222 226494.000000
111.250991 226456.000000
111.251753 226424.000000
111.252518 226396.000000
111.253281 226346.000000
111.254050 226318.000000
111.254820 226292.000000
111.255584 226266.000000
111.256355 226242.000000
111.257122 226218.000000
111.257881 226198.000000
111.258640 226178.000000
111.259405 226086.000000
111.260177 226068.000000
111.260941 226052.000000
111.261705 226036.000000
111.262465 226008.000000
111.263226 225986.000000
111.264003 225972.000000
111.264771 225960.000000
111.265542 225932.000000
111.266315 225852.000000
111.267090 225846.000000
111.267848 225842.000000
111.268609 225838.000000
111.269371 225834.000000
111.270139 225796.000000
111.270912 225792.000000
111.271672 225788.000000
111.272446 225784.000000
111.273208 225782.000000
118.150595 225550.000000
118.151371 225496.000000
118.152146 225446.000000
118.152909 225400.000000
118.153659 225356.000000
118.154428 225312.000000
118.155197 225268.000000
118.155969 225126.000000
118.156733 225086.000000
118.157501 225054.000000
118.158271 225024.000000
118.159032 224994.000000
118.159805 224966.000000
118.160570 224938.000000
118.161329 224912.000000
118.162100 224892.000000
118.162868 224830.000000
118.163636 224812.000000
118.164400 224784.000000
118.165173 224772.000000
118.165941 224702.000000
118.166700 224678.000000
118.167464 224668.000000
118.168233 224648.000000
118.169003 224640.000000
118.169756 224636.000000
118.170530 224632.000000
118.171309 224626.000000
118.172077 224622.000000
118.178998 224610.000000
118.181309 224580.000000
118.182075 224578.000000
118.197616 224572.000000
118.198381 224534.000000
118.199143 224516.000000
118.199908 224486.000000
118.200671 224478.000000
118.201434 224454.000000
118.202195 224450.000000
118.202968 224446.000000
118.203733 224444.000000
118.209145 224422.000000
118.209914 224416.000000
118.212996 224396.000000
118.213763 224388.000000
118.256265 224280.000000
118.257047 224138.000000
118.257809 224120.000000
118.258579 224104.000000
118.259348 224088.000000
118.260116 224072.000000
118.260886 224056.000000
118.261645 223962.000000
118.262412 223948.000000
118.263179 223890.000000
118.263956 223880.000000
118.264715 223866.000000
118.265488 223856.000000
118.266264 223852.000000
118.267035 223848.000000
236.676140 223748.000000
236.676918 223620.000000
236.677685 223532.000000
236.678454 223488.000000
236.679216 223468.000000
236.679982 223452.000000
236.680753 223440.000000
236.681513 223430.000000
236.682273 223344.000000
236.683041 223334.000000
236.683818 223326.000000
236.684579 223250.000000
236.685346 223246.000000
236.686111 223242.000000
236.686882 223238.000000
236.695376 223228.000000
236.716856 223212.000000
236.717631 223208.000000
236.718407 223204.000000
236.719175 223200.000000
236.719937 223196.000000
236.726096 223180.000000
236.726870 223154.000000
236.727641 223148.000000
236.728414 223144.000000
236.749234 223114.000000
236.750002 223042.000000
236.750773 223032.000000
236.751541 223024.000000
236.752321 223020.000000
1064.392654 222440.000000
1064.393480 222258.000000
1064.394237 222078.000000
1064.394989 221894.000000
1064.395758 221714.000000
1064.396525 221538.000000
1064.397289 221388.000000
1064.398059 221266.000000
1064.398830 221150.000000
1064.399601 221036.000000
1064.400354 220930.000000
1064.401125 220836.000000
1064.401894 220744.000000
1064.402657 220660.000000
1064.403426 220578.000000
1064.404195 220498.000000
1064.404960 220422.000000
1064.405740 220346.000000
1064.406502 220262.000000
1064.407266 220132.000000
1064.408031 220072.000000
1064.408800 220012.000000
1064.409565 219952.000000
1064.410324 219892.000000
1064.411090 219836.000000
1064.411855 219782.000000
1064.412614 219736.000000
1064.413389 219696.000000
1064.414160 219644.000000
1064.414931 219604.000000
1064.415708 219564.000000
1064.416477 219498.000000
1064.417253 219462.000000
1064.418016 219428.000000
1064.418784 219394.000000
1064.419557 219362.000000
1064.420318 219332.000000
1064.421092 219316.000000
1064.421869 219300.000000
1064.422641 219284.000000
1064.423411 219268.000000
1064.424184 219254.000000
1064.424949 219242.000000
1064.425716 219230.000000
1064.426488 219222.000000
1064.427249 219214.000000
1064.428007 219208.000000
1064.428782 219202.000000
1064.429554 219198.000000
1064.430315 219194.000000
1064.431085 219190.000000
1064.431849 219188.000000
1064.432612 219140.000000
1064.433371 219112.000000
1064.434140 219110.000000
1064.434901 219096.000000
1064.435682 219094.000000
1064.436452 218974.000000
1064.580198 218968.000000
1064.580965 218946.000000
1064.581734 218934.000000
1064.582504 218882.000000
1064.583279 218872.000000
1064.584064 218866.000000
1064.584839 218824.000000
1800.000034 218824.000000
