# Time(s) ObjectiveValue
97.284790 129104.000000
97.285567 128362.000000
97.286335 127044.000000
97.287106 126308.000000
97.287868 125112.000000
97.288639 124304.000000
97.289404 123364.000000
97.290170 122572.000000
97.290932 121886.000000
97.291690 121290.000000
97.292461 120410.000000
97.293227 119206.000000
97.293983 117086.000000
97.294759 116194.000000
97.295533 115626.000000
97.296307 115072.000000
97.297070 114546.000000
97.297842 113922.000000
97.298613 113312.000000
97.299391 112790.000000
97.300161 112336.000000
97.300920 111892.000000
97.301689 111450.000000
97.302459 111018.000000
97.303236 110286.000000
97.304000 109918.000000
97.304762 109194.000000
97.305544 108036.000000
97.306318 106898.000000
97.307091 106418.000000
97.307857 105524.000000
97.308634 105096.000000
97.309415 104392.000000
97.310184 103590.000000
97.310958 102874.000000
97.311731 102516.000000
97.312501 102144.000000
97.313271 101788.000000
97.314037 101438.000000
97.314803 101110.000000
97.315577 100784.000000
97.316346 100494.000000
97.317106 100122.000000
97.317865 99850.000000
97.318644 99616.000000
97.319406 99416.000000
97.320171 99084.000000
97.320927 98844.000000
97.321694 98644.000000
97.322464 98460.000000
97.323229 97994.000000
97.323996 97822.000000
97.324764 97626.000000
97.325532 97338.000000
97.326295 97170.000000
97.327052 96916.000000
97.327814 96742.000000
97.328584 95442.000000
97.329355 94706.000000
97.330121 93736.000000
97.330882 92920.000000
97.331649 92670.000000
97.332428 92248.000000
97.333200 92046.000000
97.333961 91844.000000
97.334731 91720.000000
97.335494 91606.000000
97.336264 91504.000000
97.337027 91408.000000
97.337792 91316.000000
97.338560 90672.000000
97.339337 90582.000000
97.340101 90496.000000
97.340879 90414.000000
97.341669 90332.000000
97.342439 90234.000000
97.343212 90158.000000
97.343981 90086.000000
97.344752 89980.000000
97.345524 89914.000000
97.346290 89850.000000
97.347065 89786.000000
97.347826 89728.000000
97.348594 89672.000000
97.349372 89616.000000
97.350140 89560.000000
97.350901 89506.000000
97.351666 89452.000000
97.352428 89400.000000
97.353196 89350.000000
97.353972 89306.000000
97.354728 89262.000000
97.355500 89224.000000
97.356266 89188.000000
97.357026 89150.000000
97.357785 89114.000000
97.358552 89080.000000
97.359320 89046.000000
97.360085 89014.000000
97.360852 88986.000000
97.361616 88958.000000
97.362380 88932.000000
97.363152 88908.000000
97.363917 88876.000000
97.364688 88836.000000
97.365455 88812.000000
97.366222 88792.000000
97.366989 88772.000000
97.367748 88754.000000
97.368518 88736.000000
97.369292 88720.000000
97.370064 88704.000000
97.370831 88690.000000
97.371579 88676.000000
97.372344 88662.000000
97.373113 88650.000000
97.373880 88638.000000
97.374649 88628.000000
97.375417 88620.000000
97.376183 88612.000000
97.376950 88586.000000
97.377711 88546.000000
97.378468 88274.000000
97.379239 88270.000000
97.380011 88266.000000
97.380801 88264.000000
97.381566 88262.000000
97.383107 88242.000000
110.082255 88098.000000
110.083038 87340.000000
110.083801 86608.000000
110.084574 85298.000000
110.085357 84440.000000
110.086131 83832.000000
110.086890 83352.000000
110.087652 82896.000000
110.088427 82152.000000
110.089197 81484.000000
110.089971 80946.000000
110.090740 80506.000000
110.091509 79910.000000
110.092279 79364.000000
110.093045 78934.000000
110.093805 78554.000000
110.094596 78240.000000
110.095363 77650.000000
110.096134 77366.000000
110.096901 77164.000000
110.097665 76968.000000
110.098432 76776.000000
110.099197 76478.000000
110.099963 75722.000000
110.100732 75556.000000
110.101503 75418.000000
110.102263 75280.000000
110.103023 75152.000000
110.103795 75034.000000
110.104561 74918.000000
110.105335 74804.000000
110.106098 74692.000000
110.106861 74588.000000
110.107628 74486.000000
110.108390 74386.000000
110.109150 74288.000000
110.109907 74192.000000
110.110673 74098.000000
110.111444 74008.000000
110.112211 73924.000000
110.112981 73842.000000
110.113739 73762.000000
110.114511 73612.000000
110.115294 73534.000000
110.116072 73458.000000
110.116821 73390.000000
110.117591 73322.000000
110.118363 73262.000000
110.119115 73112.000000
110.119876 73060.000000
110.120635 73010.000000
110.121402 72962.000000
110.122164 72916.000000
110.122924 72830.000000
110.123681 72426.000000
110.124448 71570.000000
110.125221 70808.000000
110.125982 70762.000000
110.126754 70720.000000
110.127515 70680.000000
110.128288 70646.000000
110.129060 70616.000000
110.129827 70588.000000
110.130604 70546.000000
110.131372 70520.000000
110.132151 70498.000000
110.132907 70452.000000
110.133668 70430.000000
110.134440 70408.000000
110.135219 70314.000000
110.135972 70292.000000
110.136738 70272.000000
110.137502 70242.000000
110.138265 70210.000000
110.139023 70192.000000
110.139794 70174.000000
110.140572 70120.000000
110.141338 70110.000000
110.142101 70096.000000
110.142866 70088.000000
110.143623 70082.000000
110.144387 70076.000000
110.145145 70070.000000
110.145915 70058.000000
110.146684 70054.000000
110.147449 70040.000000
110.148214 70038.000000
355.059620 69844.000000
355.060400 69370.000000
355.061171 69156.000000
355.061939 68964.000000
355.062696 68776.000000
355.063466 68618.000000
355.064233 68460.000000
355.065009 68334.000000
355.065773 68208.000000
355.066540 68084.000000
355.067312 67970.000000
355.068082 67860.000000
355.068844 67756.000000
355.069614 67658.000000
355.070378 67564.000000
355.071144 67476.000000
355.071913 67396.000000
355.072666 67324.000000
355.073446 67254.000000
355.074216 67186.000000
355.074992 67120.000000
355.075755 67054.000000
355.076530 66988.000000
355.077292 66866.000000
355.078057 66802.000000
355.078827 66742.000000
355.079586 66684.000000
355.080362 66626.000000
355.081134 66572.000000
355.081915 66518.000000
355.082679 66436.000000
355.083449 66384.000000
355.084219 66332.000000
355.084983 66284.000000
355.085746 66238.000000
355.086507 66194.000000
355.087280 66118.000000
355.088046 66076.000000
355.088811 66036.000000
355.089579 66002.000000
355.090349 65972.000000
355.091122 65944.000000
355.091883 65904.000000
355.092652 65878.000000
355.093425 65858.000000
355.094185 65840.000000
355.094952 65822.000000
355.095715 65804.000000
355.096512 65790.000000
355.097277 65772.000000
355.098046 65758.000000
355.098818 65716.000000
355.099580 65702.000000
355.100339 65688.000000
355.101111 65676.000000
355.101877 65666.000000
355.102641 65656.000000
355.103409 65648.000000
355.104173 65640.000000
355.104947 65634.000000
355.105707 65620.000000
355.106467 65614.000000
355.107239 65610.000000
355.329078 65600.000000
355.329850 65572.000000
355.330610 65546.000000
355.331383 65532.000000
355.332155 65518.000000
355.332919 65506.000000
355.333676 65500.000000
355.334444 65496.000000
355.385394 65488.000000
355.386168 65466.000000
355.386936 65446.000000
355.387707 65430.000000
355.388473 65424.000000
355.389243 65420.000000
1800.000124 65420.000000
