# Time(s) ObjectiveValue
61.086728 43410.000000
61.087107 43364.000000
61.087492 43344.000000
61.087869 43332.000000
61.088248 43320.000000
61.088633 43308.000000
61.089016 43296.000000
61.089399 43292.000000
61.089787 43288.000000
119.672409 43274.000000
119.672815 43206.000000
119.673199 43142.000000
119.673581 43086.000000
119.673969 43032.000000
119.674351 42982.000000
119.674735 42948.000000
119.675116 42916.000000
119.675497 42888.000000
119.675880 42840.000000
119.676254 42816.000000
119.676640 42792.000000
119.677016 42772.000000
119.677393 42722.000000
119.677778 42702.000000
119.678158 42682.000000
119.678542 42664.000000
119.678925 42646.000000
119.679301 42630.000000
119.679691 42616.000000
119.680068 42606.000000
119.680454 42596.000000
119.680840 42592.000000
119.681216 42588.000000
123.694731 42502.000000
123.695135 42380.000000
123.695515 42264.000000
123.695897 42186.000000
123.696280 42118.000000
123.696662 42060.000000
123.697037 42006.000000
123.697426 41956.000000
123.697803 41896.000000
123.698184 41848.000000
123.698565 41768.000000
123.698941 41726.000000
123.699323 41688.000000
123.699705 41654.000000
123.700083 41624.000000
123.700463 41596.000000
123.700839 41574.000000
123.701222 41554.000000
123.701603 41534.000000
123.701987 41514.000000
123.702376 41482.000000
123.702754 41462.000000
123.703140 41446.000000
123.703527 41432.000000
123.703905 41420.000000
123.704288 41410.000000
123.704670 41400.000000
123.705816 41392.000000
123.706193 41388.000000
312.095191 41292.000000
312.095594 41188.000000
312.095972 41084.000000
312.096353 40990.000000
312.096734 40912.000000
312.097111 40840.000000
312.097495 40780.000000
312.097876 40728.000000
312.098260 40680.000000
312.098647 40632.000000
312.099024 40590.000000
312.099402 40550.000000
312.099790 40514.000000
312.100168 40484.000000
312.100550 40454.000000
312.100928 40428.000000
312.101304 40402.000000
312.101694 40378.000000
312.102070 40356.000000
312.102450 40336.000000
312.102833 40318.000000
312.103212 40304.000000
312.103595 40290.000000
312.103975 40276.000000
312.104356 40264.000000
312.104735 40254.000000
312.105115 40246.000000
312.105490 40238.000000
312.105872 40230.000000
312.106250 40222.000000
312.106636 40214.000000
312.107017 40206.000000
312.107395 40200.000000
312.107781 40196.000000
312.108160 40194.000000
320.879758 40190.000000
320.880166 40106.000000
320.880546 40056.000000
320.880924 40010.000000
320.881300 39938.000000
320.881678 39914.000000
320.882060 39894.000000
320.882433 39876.000000
320.882815 39860.000000
320.883203 39790.000000
320.883586 39774.000000
320.883973 39762.000000
320.884356 39756.000000
320.884735 39750.000000
320.885124 39746.000000
600.000343 39746.000000
