# Time(s) ObjectiveValue
92.201354 16596.000000
92.299218 16594.000000
92.299364 16584.000000
92.299503 16580.000000
92.299642 16576.000000
92.299779 16574.000000
114.526907 16444.000000
114.527070 16384.000000
114.527208 16326.000000
114.527349 16296.000000
114.527487 16270.000000
114.527625 16268.000000
114.573459 16264.000000
114.573600 16256.000000
114.573739 16254.000000
121.057221 16236.000000
121.057369 16204.000000
121.057507 16184.000000
121.057645 16166.000000
121.057784 16144.000000
121.057921 16132.000000
121.058061 16124.000000
121.058199 16118.000000
121.058336 16112.000000
123.704624 16108.000000
123.704769 16054.000000
123.704905 16016.000000
123.705048 15992.000000
123.705184 15972.000000
123.705319 15962.000000
123.705457 15952.000000
123.705593 15948.000000
123.705731 15944.000000
313.973472 15534.000000
313.973631 15468.000000
313.973771 15410.000000
313.973911 15402.000000
313.974049 15400.000000
465.867243 15388.000000
465.867401 15324.000000
465.867538 15264.000000
465.867674 15210.000000
465.867813 15158.000000
465.867949 15108.000000
465.868086 15086.000000
465.868223 15064.000000
465.868362 15052.000000
465.868503 15040.000000
465.868641 15038.000000
600.000037 15038.000000
