# Time(s) ObjectiveValue
24.769179 78264.000000
24.769564 77492.000000
24.769957 76730.000000
24.770342 75980.000000
24.770741 75248.000000
24.771125 74556.000000
24.771499 73868.000000
24.771885 73206.000000
24.772268 72552.000000
24.772648 71926.000000
24.773049 71278.000000
24.773435 70654.000000
24.773815 70078.000000
24.774206 69156.000000
24.774590 68414.000000
24.774977 67902.000000
24.775359 67396.000000
24.775744 66900.000000
24.776133 66432.000000
24.776512 65990.000000
24.776900 65322.000000
24.777278 64896.000000
24.777660 64312.000000
24.778050 63894.000000
24.778433 63516.000000
24.778812 63150.000000
24.779203 62704.000000
24.779584 62360.000000
24.779977 61968.000000
24.780360 61646.000000
24.780746 61340.000000
24.781132 61084.000000
24.781518 60682.000000
24.781902 60452.000000
24.782279 60184.000000
24.782661 59974.000000
24.783048 59778.000000
24.783428 59586.000000
24.783808 59084.000000
24.784192 58484.000000
24.784573 58022.000000
24.784957 57804.000000
24.785336 57592.000000
24.785721 57426.000000
24.786113 57264.000000
24.786493 56954.000000
24.786876 56730.000000
24.787258 56536.000000
24.787634 56040.000000
24.788020 55898.000000
24.788407 55774.000000
24.788794 55652.000000
24.789180 55518.000000
24.789564 55408.000000
24.789947 55300.000000
24.790323 55200.000000
24.790717 55106.000000
24.791106 55018.000000
24.791488 54936.000000
24.791871 54844.000000
24.792260 54764.000000
24.792640 54684.000000
24.793028 54608.000000
24.793404 54542.000000
24.793785 54478.000000
24.794172 54416.000000
24.794553 54354.000000
24.794938 54294.000000
24.795313 54236.000000
24.795701 54182.000000
24.796083 54140.000000
24.796461 54100.000000
24.796845 54070.000000
24.797230 54048.000000
24.797612 54026.000000
24.798001 54008.000000
24.798381 53992.000000
24.798760 53980.000000
24.799144 53976.000000
24.799526 53970.000000
24.799900 53966.000000
24.801442 53940.000000
24.801827 53554.000000
24.802214 53246.000000
24.802600 53000.000000
24.802985 52840.000000
24.803362 52662.000000
24.803739 52556.000000
24.804126 52524.000000
24.804508 52500.000000
24.804891 52478.000000
24.805282 52020.000000
24.805664 51536.000000
24.806050 50958.000000
24.806430 50306.000000
24.806817 49882.000000
24.807202 49666.000000
24.807586 49588.000000
24.807980 49558.000000
24.808366 49530.000000
24.808745 49510.000000
24.809136 49492.000000
24.809521 49478.000000
24.809902 49470.000000
24.810280 49232.000000
24.810662 48988.000000
24.811046 48802.000000
24.811430 48794.000000
24.811812 48786.000000
24.812195 48770.000000
24.812582 48734.000000
24.812988 48700.000000
24.813370 48678.000000
24.813769 48670.000000
24.814150 48636.000000
24.814529 48634.000000
24.814913 48610.000000
24.815301 48594.000000
28.192618 48188.000000
28.193014 47906.000000
28.193399 47722.000000
28.193779 47446.000000
28.194163 47314.000000
28.194546 47184.000000
28.194942 47058.000000
28.195326 46950.000000
28.195701 46850.000000
28.196087 46750.000000
28.196465 46614.000000
28.196848 46520.000000
28.197237 46434.000000
28.197616 46352.000000
28.198008 46272.000000
28.198392 46194.000000
28.198779 46120.000000
28.199164 46054.000000
28.199543 45994.000000
28.199930 45938.000000
28.200313 45880.000000
28.200693 45826.000000
28.201078 45756.000000
28.201459 45678.000000
28.201838 45626.000000
28.202223 45540.000000
28.202607 45370.000000
28.203000 44868.000000
28.203383 44784.000000
28.203772 44736.000000
28.204156 44688.000000
28.204541 44642.000000
28.204927 44596.000000
28.205311 44550.000000
28.205694 44492.000000
28.206081 44454.000000
28.206468 44418.000000
28.206848 44382.000000
28.207230 44346.000000
28.207612 44312.000000
28.208001 44284.000000
28.208386 44258.000000
28.208784 44234.000000
28.209168 44216.000000
28.209549 44202.000000
28.209937 44178.000000
28.210309 44166.000000
28.210689 44158.000000
28.211073 44148.000000
28.211459 44096.000000
28.211843 44056.000000
28.212225 44050.000000
28.212615 44046.000000
28.213002 44044.000000
28.329733 43590.000000
28.330125 43390.000000
28.330506 43232.000000
28.330887 43076.000000
28.331270 42924.000000
28.331654 42796.000000
28.332041 42706.000000
28.332415 42620.000000
28.332789 42550.000000
28.333170 42484.000000
28.333552 42426.000000
28.333930 42382.000000
28.334316 42348.000000
28.334694 42316.000000
28.335081 42288.000000
28.335462 42076.000000
28.335846 42052.000000
28.336233 42042.000000
28.336612 42018.000000
28.336998 42014.000000
28.415799 41964.000000
28.416187 41820.000000
28.416568 41550.000000
28.416951 41418.000000
28.417346 41290.000000
28.417734 41172.000000
28.418116 40716.000000
28.418500 40600.000000
28.418885 40522.000000
28.419264 40448.000000
28.419649 40402.000000
28.420037 40360.000000
28.420418 40322.000000
28.420801 40270.000000
28.421201 40236.000000
28.421579 40208.000000
28.421956 40184.000000
28.422339 40178.000000
32.840379 40094.000000
32.840767 40008.000000
32.841148 39940.000000
32.841531 39884.000000
32.841908 39832.000000
32.842283 39786.000000
32.842656 39740.000000
32.843039 39696.000000
32.843413 39658.000000
32.843791 39620.000000
32.844178 39596.000000
32.844557 39572.000000
32.844940 39550.000000
32.845320 39532.000000
32.845700 39514.000000
32.846087 39502.000000
32.846474 39500.000000
34.851338 39420.000000
34.851721 39274.000000
34.852102 39140.000000
34.852478 39042.000000
34.852856 38954.000000
34.853233 38868.000000
34.853613 38790.000000
34.853999 38730.000000
34.854376 38680.000000
34.854752 38634.000000
34.855136 38598.000000
34.855516 38562.000000
34.855900 38526.000000
34.856278 38494.000000
34.856661 38466.000000
34.857050 38438.000000
34.857438 38414.000000
34.857812 38394.000000
34.858192 38378.000000
34.858576 38364.000000
34.858967 38344.000000
34.859348 38332.000000
34.859724 38322.000000
34.860111 38314.000000
34.860498 38306.000000
34.867035 38304.000000
34.867428 38296.000000
34.867826 38292.000000
34.868214 38290.000000
59.132058 38272.000000
59.132446 38148.000000
59.132836 38066.000000
59.133218 37988.000000
59.133606 37916.000000
59.133990 37844.000000
59.134375 37784.000000
59.134765 37732.000000
59.135145 37684.000000
59.135525 37640.000000
59.135904 37610.000000
59.136281 37584.000000
59.136658 37558.000000
59.137037 37506.000000
59.137417 37482.000000
59.137800 37458.000000
59.138183 37434.000000
59.138573 37412.000000
59.138953 37394.000000
59.139333 37368.000000
59.139716 37350.000000
59.140096 37332.000000
59.140473 37314.000000
59.140859 37298.000000
59.141237 37286.000000
59.141619 37274.000000
59.142004 37264.000000
59.142387 37260.000000
59.142772 37256.000000
130.471625 37246.000000
130.472017 37158.000000
130.472400 37072.000000
130.472778 36990.000000
130.473158 36916.000000
130.473539 36872.000000
130.473916 36828.000000
130.474302 36786.000000
130.474677 36748.000000
130.475057 36712.000000
130.475438 36678.000000
130.475818 36646.000000
130.476200 36618.000000
130.476584 36590.000000
130.476970 36564.000000
130.477351 36538.000000
130.477731 36516.000000
130.478114 36496.000000
130.478500 36484.000000
130.478884 36476.000000
130.479267 36474.000000
133.339223 36398.000000
133.339613 36270.000000
133.339999 36152.000000
133.340380 36042.000000
133.340760 35954.000000
133.341139 35868.000000
133.341519 35800.000000
133.341907 35744.000000
133.342287 35690.000000
133.342673 35644.000000
133.343052 35598.000000
133.343433 35554.000000
133.343810 35516.000000
133.344193 35484.000000
133.344568 35456.000000
133.344956 35432.000000
133.345339 35408.000000
133.345719 35380.000000
133.346096 35348.000000
133.346482 35324.000000
133.346863 35288.000000
133.347248 35266.000000
133.347627 35244.000000
133.348015 35224.000000
133.348401 35204.000000
133.348788 35184.000000
133.349180 35168.000000
133.349560 35152.000000
133.349944 35140.000000
133.350334 35138.000000
600.000320 35138.000000
