# Time(s) ObjectiveValue
6.765512 1422222.000000
6.784008 1421040.000000
6.802119 1419694.000000
6.819936 1418518.000000
6.838580 1417304.000000
6.856772 1415730.000000
6.874590 1414290.000000
6.892445 1412570.000000
6.910899 1411242.000000
6.928656 1409940.000000
6.946830 1408646.000000
6.964498 1407234.000000
6.982918 1405714.000000
7.000994 1404518.000000
7.019426 1403326.000000
7.037982 1402104.000000
7.056313 1400848.000000
7.074737 1399496.000000
7.093009 1398350.000000
7.110880 1397206.000000
7.129157 1396066.000000
7.147551 1394764.000000
7.165454 1393442.000000
7.183842 1392312.000000
7.201936 1391182.000000
7.219670 1390056.000000
7.237718 1388902.000000
7.255875 1387782.000000
7.274184 1386662.000000
7.292625 1385400.000000
7.310815 1384268.000000
7.329200 1383132.000000
7.347106 1382014.000000
7.365309 1380906.000000
7.382936 1379720.000000
7.401102 1378604.000000
7.419123 1377388.000000
7.437011 1376284.000000
7.455324 1375190.000000
7.473501 1373894.000000
7.490897 1372760.000000
7.509002 1371670.000000
7.527309 1370498.000000
7.545645 1369262.000000
7.564147 1368064.000000
7.582249 1366760.000000
7.600406 1365586.000000
7.618689 1364494.000000
7.636943 1363382.000000
7.654979 1362142.000000
7.672773 1361052.000000
7.690411 1359952.000000
7.708351 1358082.000000
7.726572 1356986.000000
7.744043 1355762.000000
7.762254 1354562.000000
7.779645 1353446.000000
7.797233 1352354.000000
7.815551 1351268.000000
7.833811 1350184.000000
7.852365 1349052.000000
7.870099 1347962.000000
7.887407 1346596.000000
7.904960 1345236.000000
7.922651 1343986.000000
7.940097 1342846.000000
7.958010 1341734.000000
7.975591 1340620.000000
7.993729 1339542.000000
8.011622 1338468.000000
8.030105 1337400.000000
8.047800 1336328.000000
8.066460 1335106.000000
8.085010 1333952.000000
8.102565 1332848.000000
8.120507 1331786.000000
8.138848 1330724.000000
8.157135 1329568.000000
8.175080 1328460.000000
8.193192 1327332.000000
8.211716 1326280.000000
8.229977 1325140.000000
8.247507 1324078.000000
8.265233 1323030.000000
8.283227 1321892.000000
8.300859 1320786.000000
8.319277 1319744.000000
8.337591 1318702.000000
8.355981 1317664.000000
8.373991 1316646.000000
8.391972 1315530.000000
8.410239 1314416.000000
8.428646 1313372.000000
8.446890 1312360.000000
8.465189 1311202.000000
8.483340 1310086.000000
8.501620 1309078.000000
8.519113 1308080.000000
8.536760 1307086.000000
8.555042 1306092.000000
8.572858 1304944.000000
8.591093 1303958.000000
8.609381 1302974.000000
8.627579 1301990.000000
8.645372 1300876.000000
8.663721 1299912.000000
8.682070 1298918.000000
8.699304 1297944.000000
8.717581 1296938.000000
8.735799 1295960.000000
8.753368 1294998.000000
8.771609 1293860.000000
8.789806 1292754.000000
8.808135 1291800.000000
8.826398 1290846.000000
8.844618 1289876.000000
8.862950 1288824.000000
8.881215 1287858.000000
8.899014 1286754.000000
8.917216 1285792.000000
8.935457 1284754.000000
8.954094 1283634.000000
8.972294 1282658.000000
8.990296 1281712.000000
9.008332 1280590.000000
9.026651 1279126.000000
9.044877 1277924.000000
9.063395 1276990.000000
9.080976 1276058.000000
9.099251 1275038.000000
9.117374 1274106.000000
9.135064 1273154.000000
9.152326 1271986.000000
9.170587 1270736.000000
9.188520 1269600.000000
9.206862 1268662.000000
9.224403 1267724.000000
9.242227 1266796.000000
9.260463 1265862.000000
9.278610 1264942.000000
9.296913 1263880.000000
9.314321 1262792.000000
9.331741 1261456.000000
9.349702 1260454.000000
9.367793 1259452.000000
9.386112 1258446.000000
9.404277 1257344.000000
9.422520 1256342.000000
9.440815 1255226.000000
9.458935 1254156.000000
9.477134 1253206.000000
9.494952 1252132.000000
9.512339 1251096.000000
9.529856 1250092.000000
9.547951 1249144.000000
9.566131 1248214.000000
9.583316 1247114.000000
9.601131 1246162.000000
9.618551 1245234.000000
9.636625 1244314.000000
9.654835 1243324.000000
9.672790 1242274.000000
9.689928 1241324.000000
9.707184 1240388.000000
9.724955 1239364.000000
9.743177 1238448.000000
9.761532 1237366.000000
9.779238 1236458.000000
9.797170 1235556.000000
9.815368 1234658.000000
9.833477 1233746.000000
9.851665 1232790.000000
9.869594 1231720.000000
9.887596 1230772.000000
9.905683 1229868.000000
9.923943 1228748.000000
9.941897 1227750.000000
9.960190 1226820.000000
9.977292 1225902.000000
9.995198 1224726.000000
10.012485 1223738.000000
10.030589 1222514.000000
10.048637 1221554.000000
10.066105 1220524.000000
10.084295 1219468.000000
10.102016 1218460.000000
10.119564 1217556.000000
10.136681 1216578.000000
10.153770 1215668.000000
10.171896 1214776.000000
10.189888 1213896.000000
10.207953 1213020.000000
10.225637 1212144.000000
10.243198 1211286.000000
10.261019 1210284.000000
10.279086 1209274.000000
10.296994 1208368.000000
10.315074 1207476.000000
10.333148 1206620.000000
10.351273 1205608.000000
10.369107 1204658.000000
10.387019 1203770.000000
10.404516 1202924.000000
10.422441 1201994.000000
10.440631 1200498.000000
10.457427 1199410.000000
10.475281 1198436.000000
10.492337 1197600.000000
10.509524 1196558.000000
10.526374 1195672.000000
10.544072 1194838.000000
10.561526 1194022.000000
10.579615 1193212.000000
10.596706 1192404.000000
10.613877 1191602.000000
10.631857 1190800.000000
10.649951 1189840.000000
10.667609 1188786.000000
10.684670 1187788.000000
10.702627 1186694.000000
10.720855 1185842.000000
10.738248 1184996.000000
10.755839 1184204.000000
10.773982 1183408.000000
10.792039 1182632.000000
10.809469 1181820.000000
10.827563 1181032.000000
10.845471 1180262.000000
10.863730 1179492.000000
10.881316 1178724.000000
10.899498 1177960.000000
10.917591 1177210.000000
10.935781 1176184.000000
10.953481 1174666.000000
10.971539 1173922.000000
10.989547 1173178.000000
11.007393 1172436.000000
11.025260 1171512.000000
11.043137 1170722.000000
11.061144 1169964.000000
11.079255 1169158.000000
11.097433 1168246.000000
11.114611 1167490.000000
11.131948 1166752.000000
11.149034 1165964.000000
11.166371 1165194.000000
11.184249 1164312.000000
11.202222 1163452.000000
11.220169 1162708.000000
11.238224 1161972.000000
11.256247 1161208.000000
11.274223 1160292.000000
11.292194 1159530.000000
11.310321 1158794.000000
11.327833 1158068.000000
11.345519 1157352.000000
11.363492 1156642.000000
11.380975 1155954.000000
11.398853 1155052.000000
11.415927 1153958.000000
11.433792 1152872.000000
11.451771 1152140.000000
11.469365 1151454.000000
11.487217 1150772.000000
11.505295 1150014.000000
11.523196 1148872.000000
11.541006 1148186.000000
11.558026 1147396.000000
11.575500 1146602.000000
11.592803 1145682.000000
11.610116 1145000.000000
11.627625 1144326.000000
11.645112 1143656.000000
11.663250 1142990.000000
11.681111 1142324.000000
11.699231 1141520.000000
11.716977 1140764.000000
11.734887 1140028.000000
11.752967 1139312.000000
11.771133 1138596.000000
11.789002 1137934.000000
11.806971 1137084.000000
11.824696 1136208.000000
11.842434 1135304.000000
11.860079 1134512.000000
11.878016 1133774.000000
11.895686 1132946.000000
11.913632 1132190.000000
11.930916 1131332.000000
11.948338 1130074.000000
11.965750 1129364.000000
11.983443 1128684.000000
12.001465 1128022.000000
12.019193 1127370.000000
12.037190 1126732.000000
12.054487 1126110.000000
12.072121 1125424.000000
12.090172 1124806.000000
12.107786 1123992.000000
12.125686 1123364.000000
12.143771 1122738.000000
12.160975 1122044.000000
12.179081 1121338.000000
12.196877 1120466.000000
12.214807 1119796.000000
12.232723 1119112.000000
12.250146 1118160.000000
12.268221 1117300.000000
12.286392 1116270.000000
12.304403 1115276.000000
12.321330 1114360.000000
12.339288 1113746.000000
12.356161 1113152.000000
12.373752 1112568.000000
12.390946 1111728.000000
12.408923 1111158.000000
12.426941 1110480.000000
12.444918 1109636.000000
12.462854 1109080.000000
12.480781 1108514.000000
12.498704 1107846.000000
12.516672 1107286.000000
12.534615 1106738.000000
12.552793 1106128.000000
12.570587 1105440.000000
12.588355 1104558.000000
12.605683 1103494.000000
12.623752 1102580.000000
12.641490 1101854.000000
12.659334 1101196.000000
12.677689 1100570.000000
12.694887 1100012.000000
12.712609 1099474.000000
12.730540 1098938.000000
12.748733 1098134.000000
12.766706 1097146.000000
12.784860 1096308.000000
12.802469 1095238.000000
12.820504 1094444.000000
12.838216 1093616.000000
12.856080 1092980.000000
12.874042 1092284.000000
12.891953 1091694.000000
12.910087 1090972.000000
12.927733 1089968.000000
12.945720 1088752.000000
12.963842 1087922.000000
12.981334 1087344.000000
12.999082 1086768.000000
13.017577 1086036.000000
13.035396 1085398.000000
13.053480 1084828.000000
13.071462 1084206.000000
13.088643 1083244.000000
13.106335 1082510.000000
13.124519 1081716.000000
13.142677 1080794.000000
13.160659 1079756.000000
13.178853 1078808.000000
13.196262 1078214.000000
13.214120 1077660.000000
13.231857 1077038.000000
13.249945 1076250.000000
13.267478 1075698.000000
13.285087 1075098.000000
13.302666 1074418.000000
13.320175 1073818.000000
13.337934 1072862.000000
13.355802 1072004.000000
13.373683 1070562.000000
13.391826 1069854.000000
13.409404 1069318.000000
13.426866 1068800.000000
13.444624 1068288.000000
13.461905 1067480.000000
13.479791 1066976.000000
13.497905 1066480.000000
13.515611 1065904.000000
13.533639 1065326.000000
13.550855 1064830.000000
13.568442 1064228.000000
13.586188 1062418.000000
13.604325 1061758.000000
13.622424 1061242.000000
13.640292 1060402.000000
13.657786 1059910.000000
13.675723 1059436.000000
13.694069 1058966.000000
13.711885 1058498.000000
13.729317 1057860.000000
13.747208 1057382.000000
13.765398 1056926.000000
13.782386 1056472.000000
13.799863 1056032.000000
13.817868 1055602.000000
13.836358 1055156.000000
13.853394 1054294.000000
13.870583 1053570.000000
13.888788 1052692.000000
13.906760 1052028.000000
13.924709 1050994.000000
13.942446 1050082.000000
13.960005 1049542.000000
13.978227 1048920.000000
13.996420 1048178.000000
14.014551 1047656.000000
14.032555 1047136.000000
14.050448 1046704.000000
14.068605 1045852.000000
14.086662 1045360.000000
14.104452 1044888.000000
14.122560 1044346.000000
14.140418 1043696.000000
14.158278 1043076.000000
14.176323 1042112.000000
14.194363 1041540.000000
14.212436 1040826.000000
14.230498 1040354.000000
14.248530 1039856.000000
14.266638 1039410.000000
14.284226 1038970.000000
14.302290 1038538.000000
14.319494 1038108.000000
14.337638 1037706.000000
14.355658 1037308.000000
14.373847 1036660.000000
14.391946 1036140.000000
14.410039 1035684.000000
14.427004 1033832.000000
14.444969 1033310.000000
14.462830 1032684.000000
14.480541 1032290.000000
14.498469 1031734.000000
14.516523 1031280.000000
14.534164 1030862.000000
14.551835 1030120.000000
14.569242 1029424.000000
14.586189 1028118.000000
14.603763 1027312.000000
14.621747 1026888.000000
14.639744 1026472.000000
14.657954 1026080.000000
14.676012 1025620.000000
14.693790 1025242.000000
14.711702 1024666.000000
14.728891 1024130.000000
14.746799 1023516.000000
14.764476 1023042.000000
14.781726 1022638.000000
14.799650 1022236.000000
14.817520 1021846.000000
14.835443 1021214.000000
14.852669 1020828.000000
14.870072 1020456.000000
14.888107 1019754.000000
14.905503 1019386.000000
14.923418 1018956.000000
14.941679 1017494.000000
14.959577 1017126.000000
14.976883 1016724.000000
14.994983 1016334.000000
15.013044 1015834.000000
15.031155 1015348.000000
15.048139 1014980.000000
15.065352 1014244.000000
15.083242 1013198.000000
15.101392 1012486.000000
15.119629 1012124.000000
15.137141 1011500.000000
15.155097 1010984.000000
15.172920 1010474.000000
15.190919 1009342.000000
15.208625 1008648.000000
15.225652 1008132.000000
15.243681 1007614.000000
15.261055 1007126.000000
15.279101 1006512.000000
15.297005 1005740.000000
15.315064 1005202.000000
15.333127 1004390.000000
15.351208 1003916.000000
15.369257 1002540.000000
15.386638 1001228.000000
15.404764 999872.000000
15.422541 999520.000000
15.440632 999178.000000
15.458343 998838.000000
15.475884 998330.000000
15.492746 997686.000000
15.509798 997350.000000
15.527753 996948.000000
15.544937 996616.000000
15.562893 995740.000000
15.580897 995376.000000
15.598998 994740.000000
15.617093 994174.000000
15.635105 993618.000000
15.652986 993026.000000
15.670892 992490.000000
15.688936 991832.000000
15.707015 991202.000000
15.725097 990744.000000
15.742156 990402.000000
15.760067 990076.000000
15.778236 988942.000000
15.795659 988096.000000
15.813629 987774.000000
15.831453 987302.000000
15.849513 986926.000000
15.866792 986460.000000
15.884725 985968.000000
15.902738 985540.000000
15.920729 985220.000000
15.939108 984104.000000
15.957079 983792.000000
15.975143 983482.000000
15.992919 983006.000000
16.010177 982706.000000
16.028200 982406.000000
16.045913 982114.000000
16.063383 981828.000000
16.081464 981306.000000
16.099678 980788.000000
16.117878 980358.000000
16.135971 979756.000000
16.153933 979380.000000
16.172096 979072.000000
16.190283 978772.000000
16.208452 978488.000000
16.225527 978206.000000
16.242770 977940.000000
16.260893 977676.000000
16.279014 977416.000000
16.296791 977158.000000
16.314870 976912.000000
16.332850 976670.000000
16.350904 976428.000000
16.369080 976188.000000
16.387195 975948.000000
16.405294 975724.000000
16.423462 974892.000000
16.441589 974426.000000
16.458771 973740.000000
16.476486 972700.000000
16.494579 972292.000000
16.512027 971750.000000
16.530026 971496.000000
16.548130 970670.000000
16.566128 970156.000000
16.584130 969820.000000
16.601727 969260.000000
16.619363 968566.000000
16.637110 967658.000000
16.654893 966988.000000
16.672686 966446.000000
16.690381 966026.000000
16.708472 965624.000000
16.726047 965282.000000
16.744022 964716.000000
16.761918 964200.000000
16.779760 963886.000000
16.797756 963672.000000
16.814713 963468.000000
16.832210 963270.000000
16.849310 962980.000000
16.866731 962684.000000
16.884481 962146.000000
16.901870 961668.000000
16.920154 961322.000000
16.938031 961008.000000
16.955375 960466.000000
16.973070 959778.000000
16.990836 959478.000000
17.009530 959196.000000
17.028115 958598.000000
17.046766 958062.000000
17.065380 957738.000000
17.083618 957222.000000
17.101801 956824.000000
17.120282 956536.000000
17.138826 955800.000000
17.156630 954982.000000
17.175588 953330.000000
17.194250 953048.000000
17.212822 952590.000000
17.231480 952286.000000
17.249919 952020.000000
17.267996 951794.000000
17.286634 951572.000000
17.304905 951384.000000
17.323458 951200.000000
17.342003 951016.000000
17.360408 950834.000000
17.378697 950654.000000
17.397325 950474.000000
17.415493 950260.000000
17.434206 950056.000000
17.452803 949860.000000
17.471159 949462.000000
17.489576 949008.000000
17.508183 948394.000000
17.526579 947708.000000
17.545304 946814.000000
17.563906 946200.000000
17.582596 945728.000000
17.601208 945048.000000
17.619756 944454.000000
17.638401 943984.000000
17.656139 943452.000000
17.674511 942706.000000
17.692077 942492.000000
17.710843 942316.000000
17.729404 942142.000000
17.747200 941978.000000
17.765596 941818.000000
17.783739 941662.000000
17.802315 941506.000000
17.820648 941352.000000
17.839216 941198.000000
17.857878 941048.000000
17.876545 940900.000000
17.895236 940752.000000
17.914646 940604.000000
17.933558 940456.000000
17.951770 940314.000000
17.970408 940172.000000
17.988980 940030.000000
18.006917 939890.000000
18.025274 939644.000000
18.043143 939472.000000
18.061066 939082.000000
18.078820 938682.000000
18.096494 938298.000000
18.114490 937216.000000
18.132809 936752.000000
18.151069 936150.000000
18.168523 935968.000000
18.186711 935480.000000
18.204852 935066.000000
18.222865 934764.000000
18.240747 934478.000000
18.259230 934260.000000
18.277221 933198.000000
18.294358 932534.000000
18.311859 931910.000000
18.329827 931208.000000
18.347828 930068.000000
18.365344 929710.000000
18.383086 929124.000000
18.400828 928564.000000
18.418695 928302.000000
18.436168 928052.000000
18.454058 927810.000000
18.471532 927584.000000
18.489331 927418.000000
18.507398 927278.000000
18.525303 926684.000000
18.543352 926276.000000
18.561399 925920.000000
18.579018 925752.000000
18.596586 925574.000000
18.614393 925382.000000
18.631800 925026.000000
18.649825 924870.000000
18.667742 924726.000000
18.685191 924586.000000
18.702200 924450.000000
18.720194 924316.000000
18.737681 924156.000000
18.755814 924024.000000
18.773941 923894.000000
18.791683 923764.000000
18.808784 923636.000000
18.826883 923512.000000
18.844618 923390.000000
18.862717 923270.000000
18.880867 923150.000000
18.898796 923030.000000
18.916509 922914.000000
18.934805 922800.000000
18.952896 922684.000000
18.970993 922570.000000
18.988440 922458.000000
19.006580 922348.000000
19.024684 922238.000000
19.042778 922102.000000
19.060855 921992.000000
19.078478 921882.000000
19.096129 921774.000000
19.113630 921666.000000
19.130603 921558.000000
19.148759 921452.000000
19.166663 921346.000000
19.184371 921242.000000
19.202547 921138.000000
19.220330 920970.000000
19.238099 920870.000000
19.256215 920770.000000
19.273500 920672.000000
19.291709 920576.000000
19.309858 920480.000000
19.327889 920384.000000
19.345337 920290.000000
19.363422 920196.000000
19.381358 920102.000000
19.398647 919974.000000
19.416601 919882.000000
19.434759 919748.000000
19.452933 919656.000000
19.470959 919528.000000
19.488994 919438.000000
19.507123 919348.000000
19.524960 919258.000000
19.542104 919170.000000
19.559334 919084.000000
19.577303 918998.000000
19.595045 918914.000000
19.612790 918820.000000
19.630602 918736.000000
19.648316 918654.000000
19.666481 918568.000000
19.683510 918486.000000
19.701520 918404.000000
19.719420 918322.000000
19.737313 918240.000000
19.755170 918158.000000
19.772936 918076.000000
19.790274 917996.000000
19.808407 917916.000000
19.826780 917836.000000
19.844910 917756.000000
19.862915 917680.000000
19.881173 917606.000000
19.899358 917534.000000
19.917485 917462.000000
19.935461 917390.000000
19.953320 917262.000000
19.971230 917192.000000
19.989277 917122.000000
20.007415 917052.000000
20.025421 916982.000000
20.043434 916912.000000
20.061455 916842.000000
20.079085 916774.000000
20.097157 916706.000000
20.115006 916640.000000
20.133187 916574.000000
20.151371 916508.000000
20.169080 916440.000000
20.187111 916374.000000
20.204759 916310.000000
20.223130 916246.000000
20.241395 916182.000000
20.259034 916118.000000
20.276105 916056.000000
20.294471 915984.000000
20.312615 915922.000000
20.330765 915862.000000
20.348993 915802.000000
20.367160 915742.000000
20.385186 915682.000000
20.402619 915624.000000
20.420666 915566.000000
20.438647 915510.000000
20.456498 915426.000000
20.474371 915370.000000
20.491897 915314.000000
20.509414 915258.000000
20.526770 915202.000000
20.543886 915142.000000
20.561934 915090.000000
20.579970 915038.000000
20.597567 914986.000000
20.615108 914934.000000
20.632684 914884.000000
20.650578 914834.000000
20.668326 914786.000000
20.686366 914738.000000
20.704385 914690.000000
20.722251 914624.000000
20.739846 914422.000000
20.757524 914346.000000
20.775612 914236.000000
20.793386 914178.000000
20.811423 913972.000000
20.829508 913484.000000
20.847461 913138.000000
20.865174 912598.000000
20.882929 912126.000000
20.901031 912058.000000
20.919113 912004.000000
20.937394 911956.000000
20.955288 911910.000000
20.973481 911864.000000
20.991619 911818.000000
21.009662 911772.000000
21.027730 911726.000000
21.044978 911660.000000
21.062026 911616.000000
21.080322 911572.000000
21.097648 911530.000000
21.115780 911488.000000
21.133322 911448.000000
21.151261 911408.000000
21.169480 911310.000000
21.186490 911270.000000
21.204508 911230.000000
21.222535 911190.000000
21.240435 911150.000000
21.257834 911112.000000
21.275974 911074.000000
21.294244 911036.000000
21.312340 910998.000000
21.330216 910960.000000
21.347587 910916.000000
21.365794 910880.000000
21.383895 910844.000000
21.402107 910808.000000
21.420290 910772.000000
21.438393 910736.000000
21.456443 910638.000000
21.474519 910602.000000
21.491895 910526.000000
21.510096 910492.000000
21.528257 910458.000000
21.546223 910420.000000
21.564297 910336.000000
21.582474 910302.000000
21.600014 910254.000000
21.617850 910220.000000
21.634975 910188.000000
21.653046 910156.000000
21.671053 910124.000000
21.689031 910092.000000
21.706798 910060.000000
21.724664 910030.000000
21.742775 909974.000000
21.760836 909944.000000
21.778945 909914.000000
21.796575 909886.000000
21.814471 909800.000000
21.831966 909772.000000
21.849968 909744.000000
21.867505 909716.000000
21.885072 909688.000000
21.902303 909616.000000
21.920309 909590.000000
21.938443 909550.000000
21.956430 909524.000000
21.974515 909498.000000
21.992591 909474.000000
22.010678 909450.000000
22.028879 909426.000000
22.046907 909400.000000
22.065206 909376.000000
22.083497 909352.000000
22.101622 909328.000000
22.119640 909304.000000
22.137549 909280.000000
22.155726 909256.000000
22.173816 909232.000000
22.191566 909176.000000
22.208545 909152.000000
22.225646 909130.000000
22.243804 909108.000000
22.262066 909086.000000
22.280154 909048.000000
22.297378 909026.000000
22.315247 908994.000000
22.333393 908972.000000
22.350715 908952.000000
22.368909 908932.000000
22.386848 908912.000000
22.403979 908894.000000
22.422185 908876.000000
22.440032 908858.000000
22.457531 908834.000000
22.475304 908796.000000
22.493453 908746.000000
22.511429 908724.000000
22.529481 908704.000000
22.547502 908606.000000
22.565602 908588.000000
22.582625 908570.000000
22.599589 908538.000000
22.617348 908494.000000
22.635411 908478.000000
22.653531 908462.000000
22.671558 908446.000000
22.689019 908392.000000
22.706727 908356.000000
22.724426 908342.000000
22.742270 908328.000000
22.760166 908286.000000
22.777772 908272.000000
22.795577 908258.000000
22.813051 908186.000000
22.830615 908120.000000
22.848855 908096.000000
22.866864 908082.000000
22.883888 908070.000000
22.902693 908058.000000
22.921179 908022.000000
22.939428 908010.000000
22.957458 907998.000000
22.975326 907986.000000
22.992828 907974.000000
23.010227 907964.000000
23.028299 907954.000000
23.045639 907946.000000
23.063914 907938.000000
23.082214 907930.000000
23.100268 907886.000000
23.117867 907854.000000
23.135950 907846.000000
23.154022 907838.000000
23.171727 907830.000000
23.189042 907824.000000
23.207243 907818.000000
23.225260 907776.000000
23.242399 907770.000000
23.259835 907766.000000
23.277999 907762.000000
23.296306 907758.000000
23.314412 907754.000000
23.332257 907678.000000
23.350286 907642.000000
23.367510 907628.000000
23.385657 907624.000000
23.403586 907604.000000
23.421047 907580.000000
23.438450 907566.000000
23.456696 907562.000000
23.474203 907558.000000
23.491361 907556.000000
23.545069 907546.000000
23.651628 907486.000000
23.687609 907460.000000
23.723309 907454.000000
23.741523 907450.000000
23.776607 907446.000000
23.847903 907416.000000
23.866221 907414.000000
23.883865 907412.000000
23.956445 907404.000000
23.974442 907400.000000
23.992540 907396.000000
24.227112 907382.000000
24.245074 907376.000000
24.263232 907370.000000
24.281629 907366.000000
24.299795 907362.000000
24.316954 907360.000000
24.334938 907354.000000
24.353279 907352.000000
24.514640 907342.000000
24.532596 907338.000000
24.550814 907336.000000
24.640788 907088.000000
24.658958 907082.000000
24.677139 907076.000000
24.695514 907070.000000
24.749296 907056.000000
24.767161 907046.000000
24.784846 907040.000000
24.874351 907008.000000
24.892291 907002.000000
24.910505 906998.000000
