# Time(s) ObjectiveValue
5.193030 16717874.000000
5.212155 15917590.000000
5.231511 15112240.000000
5.250601 14303428.000000
5.269706 13491000.000000
5.289025 12675084.000000
5.308291 11857800.000000
5.327595 11036548.000000
5.346834 10212678.000000
5.366028 9388534.000000
5.384924 8561814.000000
5.404226 7732566.000000
5.422379 6901466.000000
5.441608 6068584.000000
5.460770 5235370.000000
5.479083 4403346.000000
5.498286 3575000.000000
5.516929 2746488.000000
5.536158 1920370.000000
5.555470 1096602.000000
5.574643 1094922.000000
5.593807 1093322.000000
5.613094 1091722.000000
5.631936 1090130.000000
5.651219 1088516.000000
5.670317 1086972.000000
5.689492 1085434.000000
5.708545 1083798.000000
5.727587 1082264.000000
5.746356 1080790.000000
5.765369 1079328.000000
5.784014 1077568.000000
5.802634 1076032.000000
5.820854 1074654.000000
5.839744 1073280.000000
5.858286 1071910.000000
5.877342 1070462.000000
5.896233 1068956.000000
5.915183 1067426.000000
5.933348 1065962.000000
5.951142 1064592.000000
5.970180 1063240.000000
5.988940 1061732.000000
6.008036 1060386.000000
6.027052 1059024.000000
6.045001 1057712.000000
6.063719 1056408.000000
6.081829 1055114.000000
6.100839 1053832.000000
6.119608 1052566.000000
6.138502 1051140.000000
6.157458 1049894.000000
6.175757 1048618.000000
6.193691 1047192.000000
6.211735 1045972.000000
6.230020 1044754.000000
6.248926 1043536.000000
6.267230 1042194.000000
6.285349 1040528.000000
6.304122 1039212.000000
6.322142 1037904.000000
6.340846 1036392.000000
6.359752 1035168.000000
6.378566 1033870.000000
6.397112 1032442.000000
6.415882 1030838.000000
6.434500 1029434.000000
6.453093 1027858.000000
6.471612 1026470.000000
6.489488 1025244.000000
6.507863 1024042.000000
6.526266 1022604.000000
6.544587 1021408.000000
6.562830 1020174.000000
6.580835 1018980.000000
6.599531 1017794.000000
6.618136 1016454.000000
6.636817 1015152.000000
6.655120 1013898.000000
6.673751 1012640.000000
6.692128 1011170.000000
6.710836 1009708.000000
6.729257 1008324.000000
6.747910 1007078.000000
6.766665 1005842.000000
6.784122 1004636.000000
6.801872 1003454.000000
6.820082 1002274.000000
6.838444 1001006.000000
6.856505 999844.000000
6.875090 998570.000000
6.893675 997408.000000
6.911892 996160.000000
6.930311 995004.000000
6.948377 993846.000000
6.967018 992706.000000
6.985570 991516.000000
7.003517 990380.000000
7.022185 989246.000000
7.040121 988012.000000
7.058728 986864.000000
7.076749 985714.000000
7.095302 984444.000000
7.114125 983306.000000
7.132673 982184.000000
7.150331 980926.000000
7.168858 979814.000000
7.187282 978646.000000
7.205749 977154.000000
7.224113 975950.000000
7.242435 974834.000000
7.260727 973656.000000
7.278850 972378.000000
7.297493 970856.000000
7.316100 969708.000000
7.333856 968588.000000
7.352097 967482.000000
7.370402 966378.000000
7.388711 965278.000000
7.406649 964064.000000
7.425040 962868.000000
7.443358 961770.000000
7.461024 960498.000000
7.478697 959402.000000
7.496808 958324.000000
7.514906 957126.000000
7.533193 956054.000000
7.551475 955008.000000
7.569643 953966.000000
7.587827 952804.000000
7.605884 951764.000000
7.623837 950750.000000
7.641462 949570.000000
7.659077 948384.000000
7.676990 947346.000000
7.695289 946328.000000
7.712697 945066.000000
7.730918 944054.000000
7.749029 942962.000000
7.767168 941906.000000
7.785287 940896.000000
7.802750 939556.000000
7.820953 938354.000000
7.839061 937346.000000
7.856191 936340.000000
7.874398 935334.000000
7.892544 934176.000000
7.910173 933094.000000
7.928328 932052.000000
7.945846 931016.000000
7.963793 929962.000000
7.982070 928884.000000
8.000452 927840.000000
8.018860 926390.000000
8.036226 925182.000000
8.054403 924120.000000
8.072380 922966.000000
8.090553 921510.000000
8.108782 920136.000000
8.126653 918988.000000
8.144922 917932.000000
8.162919 916570.000000
8.180927 915076.000000
8.198792 913692.000000
8.216818 912612.000000
8.234175 911540.000000
8.251903 910282.000000
8.269570 909142.000000
8.287366 908090.000000
8.304708 907016.000000
8.322693 905910.000000
8.340477 904876.000000
8.358567 903832.000000
8.376738 902534.000000
8.394813 901184.000000
8.413000 900090.000000
8.431297 899042.000000
8.449139 898030.000000
8.466961 896916.000000
8.484969 895868.000000
8.502937 894662.000000
8.520001 893450.000000
8.537930 892042.000000
8.555853 891008.000000
8.573959 889994.000000
8.591849 888948.000000
8.609814 887938.000000
8.627737 886930.000000
8.645240 885936.000000
8.662374 884828.000000
8.680442 883712.000000
8.698035 882708.000000
8.716085 881724.000000
8.733749 880748.000000
8.750898 879694.000000
8.768064 878720.000000
8.785643 877746.000000
8.802961 876800.000000
8.821130 875858.000000
8.839122 874920.000000
8.856945 873616.000000
8.874353 872274.000000
8.891811 871296.000000
8.909667 870358.000000
8.927318 869394.000000
8.945448 868460.000000
8.962560 867468.000000
8.980681 866534.000000
8.997815 865602.000000
9.015997 864674.000000
9.033648 863762.000000
9.051817 862830.000000
9.069607 861810.000000
9.086769 860902.000000
9.104777 859996.000000
9.122538 859054.000000
9.140657 858016.000000
9.158604 857100.000000
9.176196 856182.000000
9.194327 855278.000000
9.212391 854354.000000
9.230410 853438.000000
9.248436 852540.000000
9.265659 851588.000000
9.283643 850460.000000
9.301703 849494.000000
9.319649 848518.000000
9.336928 847498.000000
9.354960 846554.000000
9.373039 845616.000000
9.390380 844290.000000
9.407178 843382.000000
9.425275 842478.000000
9.443300 841578.000000
9.461033 840428.000000
9.478878 838858.000000
9.495814 837936.000000
9.513949 837042.000000
9.531288 836100.000000
9.549017 835212.000000
9.567041 834330.000000
9.585016 833458.000000
9.602817 832406.000000
9.620613 831492.000000
9.638277 830510.000000
9.655850 829106.000000
9.673649 828210.000000
9.691608 827330.000000
9.709769 826400.000000
9.728109 825520.000000
9.745622 824486.000000
9.763795 823544.000000
9.781121 822414.000000
9.798454 821542.000000
9.816353 820544.000000
9.833819 819586.000000
9.851609 818732.000000
9.869505 817878.000000
9.886722 816974.000000
9.904736 816070.000000
9.922856 815234.000000
9.939892 814244.000000
9.957759 813316.000000
9.975717 812360.000000
9.993785 811534.000000
10.011731 810718.000000
10.029429 809904.000000
10.047557 808952.000000
10.065523 808132.000000
10.083525 807108.000000
10.101723 806034.000000
10.120209 805040.000000
10.138199 804078.000000
10.156365 803222.000000
10.173723 802372.000000
10.191663 801252.000000
10.209335 800402.000000
10.227298 799584.000000
10.245096 798788.000000
10.262907 797820.000000
10.280767 796856.000000
10.298632 795936.000000
10.316093 795034.000000
10.334146 794176.000000
10.352191 793298.000000
10.370249 792352.000000
10.388247 791534.000000
10.405666 790730.000000
10.422988 789882.000000
10.441038 788678.000000
10.459084 787744.000000
10.476680 786728.000000
10.494632 785588.000000
10.512576 784794.000000
10.530265 784016.000000
10.548336 783092.000000
10.565692 782242.000000
10.583704 781468.000000
10.601715 780702.000000
10.618921 779940.000000
10.636927 779180.000000
10.654823 778396.000000
10.671657 777476.000000
10.689500 776574.000000
10.706737 775766.000000
10.723575 774456.000000
10.741484 773448.000000
10.759289 772442.000000
10.777292 771514.000000
10.795257 770660.000000
10.812495 769808.000000
10.830475 769006.000000
10.848395 768110.000000
10.866241 767206.000000
10.884254 766344.000000
10.901420 765494.000000
10.919148 764742.000000
10.937089 763956.000000
10.955089 763178.000000
10.973002 762072.000000
10.990919 761180.000000
11.008993 760418.000000
11.027071 759640.000000
11.044898 758894.000000
11.062558 758152.000000
11.080371 757412.000000
11.097317 756260.000000
11.115045 755448.000000
11.132959 754672.000000
11.150818 753358.000000
11.168545 752436.000000
11.186528 751634.000000
11.204370 750702.000000
11.222240 749906.000000
11.240221 749078.000000
11.258261 748234.000000
11.276144 747466.000000
11.294056 746716.000000
11.311200 745724.000000
11.329142 744994.000000
11.346454 744292.000000
11.363564 743520.000000
11.381458 742482.000000
11.399460 741722.000000
11.417438 740876.000000
11.435220 739840.000000
11.453115 739042.000000
11.471213 738320.000000
11.488427 737616.000000
11.505925 736862.000000
11.523935 736180.000000
11.541496 735190.000000
11.559049 734252.000000
11.576640 733562.000000
11.594612 732854.000000
11.611496 731888.000000
11.629199 730928.000000
11.647241 729850.000000
11.664824 729030.000000
11.682891 728352.000000
11.700147 727680.000000
11.718168 727010.000000
11.736026 726240.000000
11.754024 725572.000000
11.771952 724356.000000
11.790027 723660.000000
11.808121 722914.000000
11.826066 722224.000000
11.844066 721568.000000
11.861576 720606.000000
11.879332 719858.000000
11.897291 719156.000000
11.915361 718484.000000
11.932924 717832.000000
11.950868 717182.000000
11.968014 716504.000000
11.985725 715626.000000
12.003385 714980.000000
12.021359 714350.000000
12.039140 713634.000000
12.057090 712752.000000
12.074945 712106.000000
12.093108 711504.000000
12.111147 710880.000000
12.129007 710088.000000
12.146674 709466.000000
12.164561 708812.000000
12.181818 707974.000000
12.199247 707050.000000
12.215979 706198.000000
12.233844 705510.000000
12.251910 704764.000000
12.269860 704074.000000
12.287114 703448.000000
12.304999 702838.000000
12.322782 702244.000000
12.340518 701666.000000
12.358993 701026.000000
12.376773 700352.000000
12.394677 699590.000000
12.412615 698870.000000
12.430381 698216.000000
12.448577 697598.000000
12.466772 696986.000000
12.484378 696312.000000
12.502424 695722.000000
12.520475 695136.000000
12.538660 694568.000000
12.556678 694010.000000
12.574520 693306.000000
12.592709 692588.000000
12.610882 691426.000000
12.629035 690738.000000
12.646466 689992.000000
12.664578 689438.000000
12.682619 688794.000000
12.700095 688106.000000
12.717707 687406.000000
12.735313 686816.000000
12.753299 686242.000000
12.770774 685708.000000
12.788562 684970.000000
12.806511 684452.000000
12.824327 683940.000000
12.841614 683370.000000
12.859338 682830.000000
12.877111 682322.000000
12.895064 681602.000000
12.912965 680902.000000
12.930456 680364.000000
12.948462 679746.000000
12.966367 679238.000000
12.984327 678708.000000
13.002408 678000.000000
13.020482 677106.000000
13.037969 676416.000000
13.055766 675898.000000
13.073667 675382.000000
13.091088 674718.000000
13.109326 673840.000000
13.126792 673126.000000
13.144573 672432.000000
13.162637 671880.000000
13.180703 671372.000000
13.198679 670872.000000
13.216629 670242.000000
13.234750 669528.000000
13.252789 668920.000000
13.270909 668312.000000
13.288809 667448.000000
13.306709 666550.000000
13.324867 665556.000000
13.342659 664926.000000
13.359807 663952.000000
13.377568 662994.000000
13.395190 662314.000000
13.412885 661422.000000
13.430895 660630.000000
13.449091 660010.000000
13.466780 659334.000000
13.484184 658780.000000
13.502089 658210.000000
13.520017 657600.000000
13.538159 657030.000000
13.555763 656488.000000
13.573785 655966.000000
13.591722 655190.000000
13.609150 654678.000000
13.626953 653964.000000
13.644594 653218.000000
13.662616 652230.000000
13.680382 651290.000000
13.698399 650578.000000
13.716343 649914.000000
13.734054 649404.000000
13.752153 648832.000000
13.769516 648114.000000
13.786728 647622.000000
13.804766 647140.000000
13.822591 646664.000000
13.840671 646092.000000
13.858806 645460.000000
13.876871 644988.000000
13.894925 644350.000000
13.912550 643878.000000
13.930598 643406.000000
13.948419 642938.000000
13.966475 642146.000000
13.984535 641680.000000
14.001930 641086.000000
14.019203 640478.000000
14.037522 639986.000000
14.055612 639526.000000
14.072782 639094.000000
14.090829 638126.000000
14.108877 637676.000000
14.126946 637262.000000
14.144584 636774.000000
14.162146 636340.000000
14.180215 635926.000000
14.197549 634752.000000
14.215498 634340.000000
14.232813 633846.000000
14.250803 633284.000000
14.268182 632748.000000
14.285419 632124.000000
14.303302 631724.000000
14.321126 631308.000000
14.339152 630772.000000
14.357220 630332.000000
14.375091 629900.000000
14.393228 629502.000000
14.410715 628978.000000
14.427567 628224.000000
14.444798 627672.000000
14.462411 627276.000000
14.480151 626886.000000
14.498220 625716.000000
14.516198 625128.000000
14.534104 624738.000000
14.552059 624352.000000
14.569645 623970.000000
14.587514 623590.000000
14.604623 623220.000000
14.622469 622492.000000
14.640538 621954.000000
14.658529 621330.000000
14.676558 620784.000000
14.694643 620288.000000
14.712453 619462.000000
14.730468 618882.000000
14.747560 618388.000000
14.764999 618014.000000
14.782150 617646.000000
14.800178 617284.000000
14.818025 616932.000000
14.836356 616392.000000
14.854000 615584.000000
14.871925 614930.000000
14.889559 614584.000000
14.907514 614238.000000
14.924954 613896.000000
14.942311 613558.000000
14.960224 613220.000000
14.978133 612884.000000
14.996129 612348.000000
15.014063 612014.000000
15.032016 611436.000000
15.050027 611060.000000
15.067948 610680.000000
15.085445 610204.000000
15.103385 609500.000000
15.120841 609132.000000
15.138827 607944.000000
15.156194 607618.000000
15.174166 607298.000000
15.192055 607002.000000
15.209704 606714.000000
15.227237 606430.000000
15.245305 606088.000000
15.263395 605806.000000
15.280991 605540.000000
15.298979 605130.000000
15.316965 604788.000000
15.334456 604276.000000
15.352031 603930.000000
15.369564 603554.000000
15.387526 603004.000000
15.405423 602674.000000
15.422674 602366.000000
15.440900 601858.000000
15.458593 601222.000000
15.476051 600872.000000
15.493990 600354.000000
15.511296 599736.000000
15.529253 599348.000000
15.546878 599010.000000
15.564910 598724.000000
15.582458 598018.000000
15.600569 597416.000000
15.618533 596954.000000
15.636552 596286.000000
15.654448 595214.000000
15.672483 594526.000000
15.690461 594156.000000
15.708530 593522.000000
15.725876 593100.000000
15.743987 592530.000000
15.761553 592016.000000
15.779043 591710.000000
15.796853 591004.000000
15.814739 590402.000000
15.832524 589486.000000
15.849390 589070.000000
15.867191 588780.000000
15.884983 588394.000000
15.902244 588016.000000
15.920061 586496.000000
15.938331 585412.000000
15.956416 584864.000000
15.973734 584372.000000
15.991087 584084.000000
16.009055 583820.000000
16.026718 583556.000000
16.043735 583296.000000
16.061659 582740.000000
16.079663 582480.000000
16.097685 581924.000000
16.115651 581260.000000
16.133644 581004.000000
16.151823 580750.000000
16.169944 580494.000000
16.187280 579948.000000
16.204781 579510.000000
16.222029 579258.000000
16.239925 579010.000000
16.257881 578762.000000
16.275743 578516.000000
16.293648 578272.000000
16.311472 578030.000000
16.328986 577794.000000
16.346832 577476.000000
16.364957 577132.000000
16.383039 576902.000000
16.401099 576672.000000
16.418391 576440.000000
16.436664 576218.000000
16.453943 576000.000000
16.471991 575752.000000
16.489067 574686.000000
16.507001 574278.000000
16.525000 574062.000000
16.542985 573848.000000
16.560439 573638.000000
16.577678 573432.000000
16.595167 573226.000000
16.612503 573026.000000
16.630023 572830.000000
16.648049 572636.000000
16.665076 572012.000000
16.683150 571482.000000
16.701208 571246.000000
16.719085 571022.000000
16.737085 570314.000000
16.754702 569952.000000
16.772572 568676.000000
16.790561 568120.000000
16.808568 567498.000000
16.826580 566994.000000
16.844382 566532.000000
16.862358 565872.000000
16.880427 565382.000000
16.898372 565122.000000
16.916436 564826.000000
16.934606 564570.000000
16.952362 564350.000000
16.969911 564136.000000
16.987306 563892.000000
17.004884 563690.000000
17.022491 563498.000000
17.040385 563310.000000
17.058052 562756.000000
17.075957 562252.000000
17.093922 561158.000000
17.111631 560786.000000
17.129690 560552.000000
17.147351 560342.000000
17.164980 560130.000000
17.182317 559940.000000
17.200274 559530.000000
17.218194 559310.000000
17.236013 559122.000000
17.253596 558942.000000
17.271565 558764.000000
17.289335 558590.000000
17.307109 558420.000000
17.324890 558252.000000
17.343073 558084.000000
17.361101 557916.000000
17.378632 557750.000000
17.396360 557584.000000
17.413666 557420.000000
17.431009 557260.000000
17.449073 557102.000000
17.467152 556950.000000
17.485131 556798.000000
17.502994 556646.000000
17.520827 556496.000000
17.538668 556350.000000
17.556671 556206.000000
17.574595 556070.000000
17.592624 555924.000000
17.610066 555790.000000
17.627853 555656.000000
17.645910 555522.000000
17.663888 555388.000000
17.680986 555254.000000
17.697841 555122.000000
17.715663 554994.000000
17.733391 554870.000000
17.751579 554746.000000
17.769370 554626.000000
17.787300 554506.000000
17.805125 554386.000000
17.822605 554266.000000
17.839883 554148.000000
17.857922 554032.000000
17.875909 553916.000000
17.893725 553802.000000
17.911725 553690.000000
17.929848 553454.000000
17.947647 553250.000000
17.965824 552932.000000
17.983828 552450.000000
18.002605 552328.000000
18.021077 552210.000000
18.039348 551740.000000
18.057455 551466.000000
18.075599 551260.000000
18.093641 551144.000000
18.110914 551034.000000
18.129010 550924.000000
18.146716 550816.000000
18.164976 550708.000000
18.182920 550602.000000
18.201054 550484.000000
18.219166 550138.000000
18.236766 549538.000000
18.254951 549302.000000
18.272477 548246.000000
18.290482 547838.000000
18.308522 547598.000000
18.326506 547404.000000
18.344574 547262.000000
18.362098 547156.000000
18.380193 546828.000000
18.398354 546702.000000
18.416406 546598.000000
18.435158 546494.000000
18.453178 546390.000000
18.471209 546288.000000
18.488846 546186.000000
18.506227 546086.000000
18.524295 545970.000000
18.541839 545772.000000
18.559833 545628.000000
18.577956 545488.000000
18.595294 544934.000000
18.613350 543842.000000
18.630641 543698.000000
18.648702 543584.000000
18.666709 543442.000000
18.684818 543332.000000
18.702879 543232.000000
18.720927 543132.000000
18.738967 543034.000000
18.756991 542938.000000
18.774253 542844.000000
18.792366 542752.000000
18.809875 542564.000000
18.827391 542472.000000
18.844823 542380.000000
18.861778 542290.000000
18.879774 542200.000000
18.897749 542112.000000
18.915815 542024.000000
18.933539 541932.000000
18.951504 541844.000000
18.969372 541758.000000
18.987262 541672.000000
19.005151 541552.000000
19.023361 541466.000000
19.041118 541380.000000
19.058669 541276.000000
19.077018 541184.000000
19.093946 541100.000000
19.111890 541016.000000
19.129447 540932.000000
19.146889 540850.000000
19.164921 540768.000000
19.182955 540686.000000
19.200812 540606.000000
19.218856 540530.000000
19.236826 540454.000000
19.254941 540378.000000
19.272843 540302.000000
19.289936 540228.000000
19.307921 540154.000000
19.325201 540082.000000
19.343262 540010.000000
19.361421 539940.000000
19.378759 539872.000000
19.396596 539804.000000
19.414428 539736.000000
19.432629 539618.000000
19.449970 539550.000000
19.466865 539484.000000
19.484869 539370.000000
19.502370 539282.000000
19.519856 539172.000000
19.536760 539090.000000
19.554777 539018.000000
19.572873 538938.000000
19.590469 538872.000000
19.608489 538806.000000
19.626724 538742.000000
19.644816 538678.000000
19.662922 538614.000000
19.680864 538550.000000
19.697729 538488.000000
19.715536 538426.000000
19.733565 538364.000000
19.751379 538304.000000
19.769534 538244.000000
19.787189 538184.000000
19.804488 538126.000000
19.822580 538068.000000
19.840650 538012.000000
19.858184 537882.000000
19.875492 537826.000000
19.892955 537770.000000
19.910249 537716.000000
19.928280 537646.000000
19.946118 537592.000000
19.964262 537538.000000
19.981835 537484.000000
19.999358 537430.000000
20.016822 537378.000000
20.034677 537326.000000
20.052560 537276.000000
20.070888 537228.000000
20.089367 537180.000000
20.107686 537132.000000
20.126109 537084.000000
20.144579 537036.000000
20.162560 536990.000000
20.181162 536944.000000
20.199284 536898.000000
20.217320 536852.000000
20.235280 536786.000000
20.253701 536712.000000
20.271025 536666.000000
20.289268 536596.000000
20.306865 536552.000000
20.325380 536508.000000
20.343956 536464.000000
20.362387 536420.000000
20.380899 536376.000000
20.399005 536332.000000
20.416858 536276.000000
20.434752 535506.000000
20.453074 535346.000000
20.471310 534500.000000
20.489151 534066.000000
20.507816 533520.000000
20.526308 533242.000000
20.544328 532616.000000
20.562303 532264.000000
20.580095 531156.000000
20.598491 530592.000000
20.616954 530220.000000
20.635532 529424.000000
20.653972 529194.000000
20.672504 529048.000000
20.691005 528904.000000
20.709098 528776.000000
20.727255 528676.000000
20.745740 528522.000000
20.764128 528354.000000
20.782558 528262.000000
20.800819 528180.000000
20.818756 528026.000000
20.837325 527950.000000
20.855798 527874.000000
20.873140 527746.000000
20.890388 527278.000000
20.908951 526788.000000
20.927486 526558.000000
20.946246 526202.000000
20.964800 525454.000000
20.983143 525268.000000
21.001143 525136.000000
21.019662 525056.000000
21.037308 524790.000000
21.055890 524310.000000
21.073939 524036.000000
21.092383 523954.000000
21.110246 523888.000000
21.128651 523824.000000
21.147122 523762.000000
21.165575 523700.000000
21.183983 523648.000000
21.202406 523604.000000
21.219875 523546.000000
21.237904 523504.000000
21.256306 523462.000000
21.274696 523420.000000
21.293167 523352.000000
21.311724 523310.000000
21.329714 523270.000000
21.348028 523230.000000
21.366381 523190.000000
21.384847 523150.000000
21.403393 523110.000000
21.421934 523066.000000
21.440123 523026.000000
21.458466 522986.000000
21.476493 522946.000000
21.494212 522910.000000
21.512791 522874.000000
21.531362 522822.000000
21.550093 522786.000000
21.568469 522750.000000
21.586646 522672.000000
21.604904 522636.000000
21.622527 522602.000000
21.641016 522568.000000
21.659524 522534.000000
21.678019 522500.000000
21.696419 522436.000000
21.713822 522402.000000
21.732184 522370.000000
21.750843 522340.000000
21.769251 522310.000000
21.787628 522266.000000
21.805505 522236.000000
21.823873 522206.000000
21.842275 522176.000000
21.860246 522102.000000
21.878798 522072.000000
21.896512 522042.000000
21.914284 522014.000000
21.932715 521986.000000
21.951154 521958.000000
21.969079 521902.000000
21.986859 521876.000000
22.005438 521850.000000
22.023726 521810.000000
22.041579 521784.000000
22.059631 521752.000000
22.077565 521726.000000
22.095577 521702.000000
22.114192 521678.000000
22.132686 521606.000000
22.151058 521582.000000
22.169513 521558.000000
22.187952 521534.000000
22.206182 521510.000000
22.224311 521488.000000
22.242830 521466.000000
22.261470 521444.000000
22.280038 521422.000000
22.298500 521346.000000
22.317051 521324.000000
22.335450 521302.000000
22.353805 521256.000000
22.371486 521234.000000
22.388685 521214.000000
22.406953 521194.000000
22.424692 521176.000000
22.442912 521156.000000
22.461127 521138.000000
22.479136 521042.000000
22.497384 521024.000000
22.515360 521006.000000
22.532677 520988.000000
22.549970 520972.000000
22.568314 520956.000000
22.586391 520940.000000
22.604341 520908.000000
22.622381 520892.000000
22.640472 520876.000000
22.658243 520860.000000
22.675923 520846.000000
22.694127 520832.000000
22.712274 520818.000000
22.730354 520806.000000
22.748390 520778.000000
22.766013 520766.000000
22.784094 520754.000000
22.802190 520742.000000
22.820294 520726.000000
22.837635 520714.000000
22.855469 520660.000000
22.873815 520648.000000
22.891607 520636.000000
22.908865 520626.000000
22.927103 520600.000000
22.944909 520590.000000
22.963113 520516.000000
22.981772 520488.000000
23.000120 520478.000000
23.018397 520468.000000
23.036336 520388.000000
23.053804 520370.000000
23.072232 520360.000000
23.090295 520350.000000
23.107879 520340.000000
23.125487 520330.000000
23.142930 520320.000000
23.160398 520310.000000
23.177648 520276.000000
23.195514 520268.000000
23.213750 520260.000000
23.231825 520252.000000
23.250001 520220.000000
23.267402 520212.000000
23.285042 520204.000000
23.303190 520184.000000
23.320969 520176.000000
23.338692 520168.000000
23.356333 520160.000000
23.374004 520152.000000
23.391751 520146.000000
23.409860 520140.000000
23.428153 520134.000000
23.446583 520128.000000
23.464918 520074.000000
23.483012 520068.000000
23.501260 520062.000000
23.519254 520024.000000
23.536783 520018.000000
23.554719 520012.000000
23.572901 520008.000000
23.590973 520004.000000
23.609083 520000.000000
23.626891 519978.000000
23.644959 519974.000000
23.662962 519970.000000
23.680910 519966.000000
23.698627 519962.000000
23.716160 519958.000000
23.733949 519948.000000
23.751834 519944.000000
23.768953 519940.000000
23.785878 519938.000000
23.804180 519932.000000
23.822552 519930.000000
23.840782 519928.000000
23.859030 519926.000000
23.877128 519924.000000
23.895158 519922.000000
23.913207 519920.000000
23.931004 519918.000000
23.949051 519916.000000
23.966589 519906.000000
23.984007 519850.000000
24.149110 519844.000000
24.184315 519842.000000
24.202443 519840.000000
24.256308 519820.000000
24.273571 519798.000000
24.291528 519758.000000
24.309601 519720.000000
24.345852 519710.000000
24.487688 519696.000000
24.630903 519676.000000
24.648921 519674.000000
24.666979 519672.000000
24.685035 519670.000000
24.756973 519652.000000
24.898302 519634.000000
24.916515 519632.000000
24.934311 519630.000000
25.617238 519598.000000
25.635203 519592.000000
25.653205 519586.000000
25.671146 519580.000000
25.689102 519574.000000
25.707215 519568.000000
25.725152 519562.000000
25.743100 519556.000000
25.760881 519550.000000
25.778769 519546.000000
25.796874 519542.000000
25.814680 519538.000000
25.832485 519534.000000
25.850217 519530.000000
25.867592 519526.000000
25.885047 519522.000000
25.902161 519520.000000
25.920128 519518.000000
25.955826 519458.000000
25.973781 519452.000000
26.510926 519442.000000
26.528424 519434.000000
26.546399 519426.000000
26.564404 519418.000000
26.582508 519412.000000
26.600480 519406.000000
26.618624 519400.000000
26.636791 519394.000000
26.654689 519390.000000
26.672708 519386.000000
26.690553 519382.000000
26.708246 519378.000000
26.725661 519374.000000
26.742749 519372.000000
26.958166 519354.000000
26.975993 519346.000000
