# Time(s) ObjectiveValue
0.130874 21246.000000
0.131012 21212.000000
0.131152 21194.000000
0.131289 21178.000000
0.131426 21168.000000
0.131567 21160.000000
0.131705 21142.000000
0.131844 21132.000000
0.131982 21124.000000
0.132121 21116.000000
0.132258 21110.000000
0.132396 21106.000000
0.308435 20988.000000
0.308573 20864.000000
0.308711 20776.000000
0.308849 20696.000000
0.308985 20620.000000
0.309124 20586.000000
0.309262 20554.000000
0.309400 20530.000000
0.309539 20508.000000
0.309676 20490.000000
0.309812 20480.000000
0.309950 20470.000000
0.310084 20462.000000
0.310223 20456.000000
0.310360 20450.000000
0.310502 20444.000000
0.310639 20440.000000
0.464112 20426.000000
0.464250 20366.000000
0.464390 20322.000000
0.464528 20278.000000
0.464664 20244.000000
0.464802 20218.000000
0.464939 20194.000000
0.465076 20174.000000
0.465213 20124.000000
0.465351 20114.000000
0.465490 20108.000000
0.465628 20102.000000
0.465768 20096.000000
0.467240 20094.000000
6.011896 19566.000000
6.012040 19416.000000
6.012179 19356.000000
6.012318 19306.000000
6.012459 19258.000000
6.012596 19224.000000
6.012731 19206.000000
6.012867 19194.000000
6.013004 19178.000000
6.013140 19168.000000
6.013277 19160.000000
6.013417 19152.000000
6.013554 19150.000000
6.014883 19128.000000
6.015023 19110.000000
6.015161 19104.000000
6.015299 19100.000000
6.836727 19002.000000
6.836867 18538.000000
6.837013 18432.000000
6.837152 18326.000000
6.837293 18256.000000
6.837434 18218.000000
6.837571 18196.000000
6.837709 18186.000000
6.837845 18180.000000
7.448995 17964.000000
7.449136 17820.000000
7.449275 17690.000000
7.449415 17600.000000
7.449554 17512.000000
7.449692 17440.000000
7.449831 17384.000000
7.449970 17328.000000
7.450109 17274.000000
7.450248 17234.000000
7.450388 17204.000000
7.450527 17174.000000
7.450663 17148.000000
7.450802 17132.000000
7.450941 17128.000000
7.451080 17124.000000
14.221264 17122.000000
14.221410 17100.000000
14.221547 17084.000000
14.221684 17070.000000
14.221819 17062.000000
14.221956 17054.000000
14.222091 17048.000000
14.222227 17046.000000
14.222366 17032.000000
14.222506 17030.000000
15.907104 16998.000000
15.907249 16924.000000
15.907391 16868.000000
15.907531 16820.000000
15.907668 16776.000000
15.907806 16734.000000
15.907943 16694.000000
15.908083 16658.000000
15.908221 16638.000000
15.908359 16610.000000
15.908496 16592.000000
15.908631 16576.000000
15.908768 16564.000000
15.908907 16552.000000
15.909042 16544.000000
15.909182 16536.000000
15.909321 16530.000000
15.909459 16526.000000
15.909731 16514.000000
64.044780 15998.000000
64.044931 15844.000000
64.045071 15762.000000
64.045214 15682.000000
64.045355 15610.000000
64.045495 15542.000000
64.045633 15502.000000
64.045769 15472.000000
64.045906 15454.000000
64.046047 15438.000000
64.046189 15428.000000
64.046326 15418.000000
64.046462 15410.000000
64.046600 15402.000000
64.046736 15394.000000
64.046876 15388.000000
64.047014 15384.000000
64.047152 15380.000000
64.047290 15366.000000
64.047426 15364.000000
73.557939 15344.000000
73.558097 15262.000000
73.558238 15200.000000
73.558376 15152.000000
73.558514 15120.000000
73.558651 15096.000000
73.558790 15074.000000
73.558929 15054.000000
73.559069 15034.000000
73.559205 15018.000000
73.559341 15004.000000
73.559478 14998.000000
73.559616 14994.000000
73.559755 14990.000000
73.951655 14922.000000
73.951793 14794.000000
73.951929 14732.000000
73.952068 14674.000000
73.952207 14630.000000
73.952344 14586.000000
73.952478 14552.000000
73.952617 14520.000000
73.952755 14496.000000
73.952892 14476.000000
73.953031 14456.000000
73.953169 14440.000000
73.953305 14432.000000
73.953443 14424.000000
73.953581 14418.000000
73.953719 14412.000000
73.953860 14408.000000
147.497665 14396.000000
147.497835 14348.000000
147.497978 14330.000000
147.498121 14314.000000
147.498259 14298.000000
147.498396 14284.000000
147.498533 14272.000000
147.498670 14262.000000
147.498808 14254.000000
147.498946 14246.000000
147.499087 14240.000000
147.499226 14236.000000
147.499365 14234.000000
600.000045 14234.000000
